Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
3.130104741e2,-3.832181999e-2,-1.932081764e-2,-2.102074027e-2,4.778836054e-2
3.130204071e2,-1.830366021e-2,-2.665815052e-2,-1.608101249e-2,3.611481592e-2
3.130303401e2,-1.789813068e-2,-2.159826245e-2,-2.551023245e-2,3.791569573e-2
3.130402731e2,-2.639170478e-2,-3.575938736e-2,-1.188797414e-2,4.600630168e-2
3.130502061e2,-1.200342924e-2,-3.830965960e-2,-6.047775149e-3,4.059911227e-2
3.130601391e2,-2.520051503e-2,-2.893110028e-2,1.101790845e-2,3.991827687e-2
3.130700721e2,1.145796625e-2,-3.322171404e-2,-1.832049608e-2,3.963089516e-2
3.130800051e2,2.396442506e-2,-3.097872212e-2,3.975814283e-2,5.580936134e-2
3.130899381e2,-2.237729430e-3,-1.802348494e-2,-3.688365161e-2,4.111273767e-2
3.130998711e2,4.137350467e-3,2.247874349e-2,2.334208488e-3,2.297520636e-2
3.131098041e2,1.747037260e-2,3.297312515e-2,2.044712842e-2,4.255027569e-2
3.131197371e2,-3.969690695e-3,4.507632251e-2,-9.492369890e-3,4.623568299e-2
3.131296701e2,-3.997863311e-2,4.248277173e-2,-3.029910207e-2,6.573517008e-2
3.131396031e2,-2.895189673e-2,4.148853494e-2,-4.101237059e-3,5.075757087e-2
3.131495361e2,-2.279943130e-2,2.887546951e-2,-1.248380542e-2,3.885166926e-2
3.131594691e2,-1.546152740e-2,4.182572742e-2,-5.150812268e-3,4.488854164e-2
3.131694021e2,-2.698173909e-2,1.794981916e-2,-3.943069875e-2,5.103910516e-2
3.131793351e2,1.691763941e-3,3.046320783e-2,-2.296552420e-2,3.818749007e-2
3.131892681e2,8.660955210e-3,-4.856587686e-3,-4.721451223e-2,4.824737044e-2
3.131992011e2,1.612525490e-2,1.808437821e-2,7.572144270e-3,2.538515214e-2
3.132091341e2,1.569389712e-2,1.726046897e-2,-3.314494193e-2,4.053158486e-2
3.132190671e2,5.500425515e-4,-3.520124322e-3,-1.218852103e-2,1.269857736e-2
3.132290001e2,-1.528585054e-2,-1.420030125e-2,-1.608042777e-2,2.634171482e-2
3.132389331e2,-3.595208738e-2,1.123045474e-2,-1.173945487e-2,3.945238270e-2
3.132488661e2,-7.530814048e-3,-1.449113628e-3,-1.562902272e-2,1.740917694e-2
3.132587991e2,-2.551035350e-2,9.647522103e-3,1.520743847e-2,3.122689551e-2
3.132687321e2,-5.692113689e-3,-1.802449906e-2,-4.421839893e-2,4.808897512e-2
3.132786651e2,-7.813995159e-3,-1.125856706e-2,5.181217790e-3,1.465124126e-2
3.132885981e2,2.967979742e-2,-1.580018168e-2,-6.792710423e-3,3.430272629e-2
3.132985311e2,1.703156875e-2,1.452991063e-2,1.386374831e-2,2.633241642e-2
3.133084641e2,5.902305103e-3,-1.739994334e-2,-2.999387741e-2,3.517425075e-2
3.133183971e2,-1.825413018e-2,-5.469942335e-3,-3.348115683e-3,1.934795639e-2
3.133283301e2,-1.080436403e-2,-8.051122595e-3,-1.756678998e-2,2.213926303e-2
3.133382641e2,-6.234995686e-3,-3.381914416e-2,4.365531206e-2,5.557333852e-2
3.133481961e2,-3.210647414e-2,-1.993080100e-2,-1.682126999e-2,4.136444892e-2
3.133581301e2,-4.392509711e-2,-3.774592406e-2,2.090028763e-2,6.157102372e-2
3.133680631e2,-3.954778468e-2,-1.685205010e-2,-4.062060714e-2,5.914433692e-2
3.133779961e2,-4.992752436e-3,-1.491158763e-3,1.132254839e-2,1.246399749e-2
3.133879291e2,7.112822640e-3,1.096754931e-2,-2.355433881e-2,2.693856456e-2
3.133978621e2,5.873891290e-3,2.701504994e-2,-7.837023139e-3,2.873559559e-2
3.134077951e2,3.788456703e-3,3.669313288e-2,1.741885543e-3,3.692929149e-2
3.134177281e2,7.604281115e-4,5.616807947e-2,-2.220772505e-2,6.040376192e-2
3.134276611e2,-7.148675665e-3,4.909945356e-2,-2.280706465e-2,5.460789413e-2
3.134375941e2,-6.176813606e-3,3.017024405e-2,-2.594994307e-2,4.027153086e-2
3.134475271e2,1.861495364e-3,2.067402779e-2,-1.352636397e-2,2.477585745e-2
3.134574601e2,-4.724327322e-2,2.408865555e-2,-3.627729535e-2,6.425132177e-2
3.134673931e2,-2.181494519e-2,1.504160595e-2,-2.010974407e-2,3.326474936e-2
3.134773261e2,-1.855475244e-2,1.715058700e-2,-2.474950969e-2,3.536890870e-2
3.134872591e2,1.154831030e-2,6.473964080e-3,-6.937136650e-3,1.494655635e-2
3.134971921e2,3.205282822e-2,-1.801149814e-2,-1.232710004e-2,3.877828333e-2
3.135071251e2,4.265281151e-3,-5.251731556e-3,-2.894371748e-2,2.972393125e-2
3.135170581e2,4.490554270e-3,-1.222019649e-2,-3.795427680e-3,1.356110435e-2
3.135269911e2,8.531957867e-3,-2.928397975e-2,-1.083021283e-2,3.236725637e-2
3.135369241e2,-9.976962456e-3,-1.987078481e-2,7.281537652e-3,2.339676601e-2
3.135468571e2,-1.907889366e-3,-2.129823633e-2,-7.687919140e-3,2.272353435e-2
3.135567901e2,-1.289422514e-2,-1.383189012e-2,1.416663408e-2,2.362785956e-2
3.135667231e2,-3.356849047e-2,4.847698091e-3,1.741300821e-3,3.396138775e-2
3.135766561e2,-2.289554033e-2,-1.679685786e-2,-1.098107100e-2,3.044542858e-2
3.135865891e2,-1.024805628e-2,-1.536014216e-2,-8.586636186e-3,2.036386372e-2
3.135965221e2,-2.656579420e-2,9.367367383e-3,1.476305008e-2,3.180309169e-2
3.136064551e2,-4.024297751e-2,1.403627772e-2,-2.131134689e-2,4.765173488e-2
3.136163881e2,-1.251289988e-2,4.323010985e-3,-3.538150191e-2,3.777713283e-2
3.136263211e2,-1.028511757e-2,2.325673381e-2,-8.137570024e-3,2.669980069e-2
3.136362541e2,1.654864584e-2,1.040887526e-2,4.135150909e-3,1.998253829e-2
3.136461871e2,-6.868093824e-3,2.436154693e-2,-1.262998581e-2,2.828731559e-2
3.136561201e2,-2.075461658e-2,3.057135391e-2,-3.178955734e-2,4.874359184e-2
3.136660531e2,-2.485267422e-2,9.024154097e-3,-3.463130414e-2,4.357083887e-2
3.136759861e2,-8.135228853e-3,2.436728451e-2,-2.819585860e-2,3.814384544e-2
3.136859191e2,-3.593378970e-3,1.785366900e-2,-4.394767284e-3,1.873445619e-2
3.136958521e2,9.066037063e-3,2.835043523e-2,-1.891281903e-2,3.526520848e-2
3.137057851e2,4.227440986e-3,2.485140656e-2,-5.004924238e-2,5.603918565e-2
3.137157181e2,-6.192148842e-3,2.398909757e-2,-2.729538739e-2,3.686268685e-2
3.137256511e2,4.734440264e-4,-1.226794266e-2,-2.005594969e-4,1.227871290e-2
3.137355841e2,8.151879713e-3,-6.532125603e-3,9.230414629e-3,1.393995559e-2
3.137455171e2,2.224413310e-3,-8.133239429e-3,6.087536216e-3,1.039979304e-2
3.137554501e2,5.213409453e-4,-1.649842146e-2,3.542827964e-3,1.688257495e-2
3.137653831e2,-1.013349425e-2,-5.524029080e-3,-1.172483683e-2,1.645218531e-2
3.137753161e2,-1.169211298e-2,-6.837980663e-3,-1.322289348e-2,1.892903583e-2
3.137852491e2,-1.124698912e-2,-9.457432777e-3,-1.367312908e-2,2.007217621e-2
3.137951821e2,-3.128965466e-2,-1.151830221e-2,-8.732816577e-3,3.446702569e-2
3.138051151e2,-1.966565490e-2,-2.118264419e-2,-5.139117837e-3,2.935733178e-2
3.138150481e2,5.487127667e-3,-2.953966753e-2,2.046525478e-3,3.011459437e-2
3.138249811e2,-1.566401693e-2,-7.272154698e-3,9.381272793e-3,1.965334424e-2
3.138349141e2,-1.389655667e-2,-4.693020964e-3,-9.181298018e-3,1.730418927e-2
3.138448471e2,-7.831075424e-3,8.812082894e-3,2.496761084e-4,1.179155992e-2
3.138547801e2,-1.234706051e-2,-1.333725222e-2,-4.346118450e-2,4.710845740e-2
3.138647131e2,1.920248461e-3,-1.133929518e-2,6.084612608e-3,1.301112908e-2
3.138746461e2,1.804165013e-2,-6.191196386e-4,-1.651955366e-2,2.446998369e-2
3.138845791e2,4.477738361e-3,2.026207318e-2,-2.206095994e-2,3.028675789e-2
3.138945121e2,-1.184650459e-3,2.801658662e-2,-2.699951828e-2,3.892693810e-2
3.139044446e2,-5.580118953e-3,3.712120389e-2,-1.562142134e-2,4.065895117e-2
3.139143776e2,3.582614155e-3,3.855785564e-2,8.437532187e-4,3.873312891e-2
3.139243106e2,-3.500377863e-2,2.861571609e-2,-2.385605514e-2,5.111981116e-2
3.139342436e2,-3.038740644e-2,2.933913544e-2,-1.981445968e-2,4.665610519e-2
3.139441766e2,-2.283242238e-2,5.787033185e-2,-6.490994096e-3,6.254940308e-2
3.139541096e2,-2.332410013e-2,4.139696206e-2,-2.580083907e-2,5.406852514e-2
3.139640426e2,-2.652575676e-2,1.887521412e-2,-3.499558568e-3,3.274349386e-2
3.139739756e2,-2.862102655e-2,1.297277883e-2,-1.877014697e-2,3.660293114e-2
3.139839086e2,-1.974374949e-2,6.261125430e-3,2.598561108e-2,3.323054797e-2
3.139938416e2,3.853936382e-3,-2.762096766e-3,-1.458178639e-2,1.533331336e-2
3.140037746e2,-2.763183983e-3,-5.795458658e-3,1.370762765e-2,1.513676262e-2
3.140137076e2,-4.347978139e-3,-1.930848367e-2,-2.356369436e-2,3.077288006e-2
3.140236406e2,-1.234913673e-3,-3.957831354e-2,-1.128980398e-2,4.117557029e-2
3.140335736e2,-4.391320625e-3,-3.460969686e-2,1.505482614e-2,3.799687623e-2
3.140435066e2,4.088517081e-3,-4.800540296e-2,-2.326607108e-2,5.350275459e-2
3.140534396e2,-5.720776466e-3,-4.337847381e-2,5.344355106e-4,4.375734104e-2
3.140633726e2,3.396553926e-3,-2.718566987e-2,-2.356720269e-2,3.613876405e-2
3.140733056e2,4.900368713e-3,-1.409275817e-2,-2.267023981e-2,2.713962452e-2
3.140832386e2,-1.027779028e-2,-7.934954865e-3,-5.604848564e-2,5.753285343e-2
3.140931726e2,-2.155150300e-2,7.861416992e-3,9.064938426e-3,2.466662254e-2
3.141031056e2,-9.893242205e-3,8.935660142e-3,-1.383509696e-2,1.921281268e-2
3.141130386e2,-2.066034850e-2,2.278395901e-2,-2.371396780e-2,3.883698054e-2
3.141229716e2,-2.267134073e-2,1.660426520e-3,-5.899255872e-3,2.348505751e-2
3.141329046e2,-3.188396246e-2,1.517363425e-2,-1.323458791e-2,3.770915745e-2
3.141428376e2,-1.054519990e-2,2.614690287e-2,-2.461268485e-2,3.742520576e-2
3.141527706e2,2.920549458e-3,2.932722174e-2,-9.942605495e-3,3.110419502e-2
3.141627036e2,6.143973267e-3,2.242144992e-2,6.971050501e-3,2.427066890e-2
3.141726366e2,-9.694752074e-3,2.139071370e-2,2.478634715e-3,2.361555590e-2
3.141825696e2,-9.913223237e-4,3.675416320e-2,-8.148095012e-3,3.765956299e-2
3.141925026e2,-1.356251621e-2,1.805875096e-2,2.481558323e-3,2.272044154e-2
3.142024356e2,-1.850240159e-2,2.427128968e-2,-4.482066214e-2,5.422477406e-2
3.142123686e2,-1.706659038e-2,3.305166056e-3,1.879645944e-2,2.560272480e-2
3.142223016e2,-1.255226581e-2,1.595872345e-2,7.869767547e-3,2.177552462e-2
3.142322346e2,-2.883724562e-2,1.723206430e-2,-8.744511008e-3,3.471307027e-2
3.142421676e2,-1.353843299e-2,-4.091278519e-3,-5.104619265e-4,1.415232486e-2
3.142521006e2,-1.272681205e-2,-1.188012608e-2,-1.682711720e-2,2.421282747e-2
3.142620336e2,6.435927486e-3,-2.702312641e-2,-2.176626027e-2,3.529080064e-2
3.142719666e2,2.385373909e-3,-1.820682256e-2,-3.404132009e-2,3.867802825e-2
3.142818996e2,-1.549968962e-4,-1.593464023e-2,-1.261244416e-3,1.598522821e-2
3.142918326e2,6.918612854e-3,-5.223454786e-3,-6.650038362e-3,1.092587269e-2
3.143017656e2,3.807003340e-3,-1.148880118e-2,-3.134809256e-2,3.360340360e-2
3.143116986e2,-9.165206754e-3,-3.528812919e-3,-6.800311804e-3,1.194561744e-2
3.143216316e2,-1.586412875e-2,-1.597342372e-2,-2.281758964e-2,3.205406750e-2
3.143315646e2,-3.377076302e-2,-5.505875302e-3,-3.943245292e-2,5.220821239e-2
3.143414976e2,-3.387291114e-2,-1.028209118e-2,-8.895369172e-3,3.649963152e-2
3.143514306e2,-1.947243411e-2,3.849550970e-3,-9.645566940e-3,2.206879459e-2
3.143613636e2,-1.160183060e-2,1.445430796e-2,7.717739940e-3,2.007717613e-2
3.143712966e2,3.500376265e-3,1.641408451e-2,-8.148679733e-3,1.865678926e-2
3.143812296e2,-1.692611559e-2,3.305438317e-2,-5.152566433e-3,3.749179346e-2
3.143911626e2,-2.250835416e-4,2.952173302e-2,-3.655094504e-3,2.974799319e-2
3.144010956e2,-1.089525854e-2,2.533445966e-2,-2.306726575e-3,2.767422072e-2
3.144110286e2,-1.856159780e-3,2.210993037e-2,2.329121411e-2,3.216791887e-2
3.144209616e2,-2.001495522e-2,1.331893399e-2,8.022964597e-3,2.534482977e-2
3.144308946e2,-2.789353699e-2,1.421684705e-2,-3.502482176e-3,3.150294474e-2
3.144408276e2,-1.817453268e-2,9.469136344e-3,-2.101489305e-2,2.935309032e-2
3.144507606e2,-1.930204716e-2,4.365147483e-3,-9.189484119e-3,2.181903196e-2
3.144606936e2,-1.397925366e-2,2.569595464e-3,-2.790115893e-2,3.131288909e-2
3.144706266e2,-7.560543485e-3,1.360180219e-2,3.900092840e-4,1.556672566e-2
3.144805596e2,-3.296979954e-3,6.867390331e-3,-8.441625237e-3,1.137067120e-2
3.144904926e2,1.403727357e-2,-9.557438437e-3,-3.353378177e-3,1.730996314e-2
3.145004256e2,5.029434578e-3,-3.028120411e-2,1.734284163e-3,3.074498782e-2
3.145103586e2,-2.094840153e-2,-1.873636102e-2,-1.592898488e-2,3.230509728e-2
3.145202916e2,-2.386787748e-2,-3.470696163e-2,-1.533023000e-2,4.482482251e-2
3.145302246e2,-3.254594950e-2,-3.290515127e-2,-5.899840593e-3,4.665614566e-2
3.145401576e2,-1.779366880e-2,-3.559968528e-2,-3.793322682e-2,5.498074153e-2
3.145500906e2,-6.349544011e-3,-2.590028741e-2,4.579539299e-3,2.705760110e-2
3.145600236e2,-5.141175783e-3,-2.004234578e-2,6.852936745e-4,2.070258293e-2
3.145699566e2,-1.741882802e-2,-3.696628008e-3,-7.548755407e-3,1.934074291e-2
3.145798896e2,-6.555820531e-3,1.358495490e-2,-1.473439872e-2,2.108630570e-2
3.145898226e2,-1.041200900e-2,1.984456371e-2,-3.224680960e-2,3.926924203e-2
3.145997556e2,-5.523293610e-3,2.240185261e-2,-1.503436089e-2,2.753873236e-2
3.146096886e2,5.436181517e-3,2.327916336e-2,-1.563370049e-2,2.856368512e-2
3.146196216e2,-1.414418854e-2,3.159148291e-2,-7.851056457e-3,3.549251962e-2
3.146295546e2,-3.379066868e-2,2.148976919e-2,-4.109423161e-3,4.025551923e-2
3.146394876e2,-3.837818623e-2,2.149647522e-2,-8.899462223e-3,4.487966191e-2
3.146494206e2,-3.581810620e-2,2.988019475e-2,-7.552263737e-3,4.725250742e-2
3.146593536e2,-8.134315226e-3,1.707377834e-2,-1.219378352e-2,2.250265201e-2
3.146692866e2,-1.363202041e-2,-9.508120827e-4,-5.009309649e-3,1.455435355e-2
3.146792196e2,-2.418177703e-3,1.617769254e-2,-2.237203181e-2,2.771413226e-2
3.146891526e2,-2.121870050e-3,4.961070120e-3,-1.159385920e-2,1.278796779e-2
3.146990856e2,-3.758396076e-3,-1.424983813e-2,-1.278961480e-2,1.951301295e-2
3.147090186e2,-4.204004158e-3,-1.421606133e-2,-1.982439995e-2,2.475433061e-2
3.147189516e2,-1.516834663e-2,-1.481805959e-2,-2.102015555e-2,2.985800678e-2
3.147288846e2,-6.176219748e-3,-1.983552793e-2,-2.206680715e-2,3.030738914e-2
3.147388176e2,-8.387926784e-3,-3.228618694e-2,-1.143715382e-2,3.526419814e-2
3.147487506e2,-2.158483441e-2,-2.359561650e-2,-1.857660413e-3,3.203293769e-2
3.147586836e2,-8.112424712e-3,-1.248999068e-2,-1.083956838e-2,1.842030251e-2
3.147686166e2,-1.341585845e-2,-2.416590275e-3,-2.341283619e-2,2.709217719e-2
3.147785496e2,-2.429679359e-2,8.294229722e-3,-1.488291800e-2,2.967540520e-2
3.147884836e2,-1.951530608e-2,-1.371151971e-2,-1.413447440e-2,2.772429098e-2
3.147984166e2,-9.244080212e-3,1.479400378e-3,-1.129097342e-2,1.466723305e-2
3.148083496e2,-2.685938610e-2,1.056930824e-2,-9.345604777e-3,3.033936761e-2
3.148182826e2,-2.485524836e-2,1.049191486e-2,-3.299525321e-2,4.262100870e-2
3.148282156e2,-2.862857540e-2,2.279210857e-2,-2.311579764e-2,4.328297174e-2
3.148381486e2,-1.006276806e-2,1.411328738e-2,-1.189031303e-2,2.101960336e-2
3.148480816e2,-9.787521805e-3,1.534025249e-2,-8.000160456e-3,1.987766326e-2
3.148580146e2,-4.701565665e-3,1.297099725e-2,-5.008140206e-3,1.467763461e-2
3.148679476e2,-1.631285687e-2,-3.764501391e-3,-6.652377248e-3,1.801485201e-2
3.148778806e2,-2.015988166e-2,-9.669111120e-3,-7.102028131e-3,2.345956824e-2
3.148878136e2,-9.383888051e-3,4.735331051e-4,-1.189499080e-2,1.515824511e-2
3.148977466e2,1.042323520e-2,1.114128470e-2,1.725513339e-3,1.535413473e-2
3.149076797e2,-1.136338982e-2,1.603096398e-3,-8.153357506e-3,1.407742110e-2
3.149176127e2,-1.762241619e-2,-7.682419103e-4,-8.153357506e-3,1.943236956e-2
3.149275457e2,-1.585229042e-2,1.744411723e-2,-1.024899960e-2,2.570280783e-2
3.149374787e2,-4.393965576e-3,8.389091659e-3,-1.716157794e-3,9.624395562e-3
3.149474117e2,-1.232476572e-3,-9.648052007e-3,1.278786063e-3,9.810157992e-3
3.149573447e2,-1.773952724e-2,-3.389046192e-3,-8.601254225e-3,2.000395049e-2
3.149672777e2,-2.098352594e-2,2.067155186e-3,-2.766317725e-3,2.126579425e-2
3.149772107e2,-1.205081225e-2,-1.233140322e-2,-3.516515493e-3,1.759691628e-2
3.149871437e2,-1.964477394e-2,-3.401096938e-3,-1.294632018e-2,2.377165980e-2
3.149970767e2,-1.601909139e-2,-2.552464949e-3,-1.189908385e-2,2.011751880e-2
3.150070097e2,-8.189183122e-3,-1.426449272e-2,-1.040219665e-2,1.946135062e-2
3.150169427e2,-1.037513500e-2,-1.353367299e-2,-1.309834778e-2,2.150280088e-2
3.150268757e2,-1.425584523e-2,-5.488023022e-3,-1.669263124e-2,2.262722824e-2
3.150368087e2,-1.357649471e-2,-1.592899402e-2,-2.537574649e-2,3.289350344e-2
3.150467417e2,-2.217066603e-2,-9.331434416e-3,-1.893913150e-2,3.061543406e-2
3.150566747e2,-2.133173220e-2,-1.670768782e-3,-1.459932804e-2,2.590317830e-2
3.150666077e2,-1.177313117e-2,1.012678365e-2,-1.220430851e-2,1.975103822e-2
3.150765407e2,-2.727849442e-3,4.447958674e-3,-6.788617373e-4,5.261782227e-3
3.150864737e2,-1.170395816e-2,1.488176683e-2,-6.966957450e-3,2.017394648e-2
3.150964067e2,-7.657346881e-3,7.030646419e-3,-1.984077215e-2,2.239913369e-2
3.151063397e2,2.815212782e-3,2.465760791e-2,-2.238606513e-2,3.342243203e-2
3.151162727e2,-9.857608450e-3,2.690337726e-2,-4.574861526e-3,2.901540126e-2
3.151262057e2,-1.787512098e-4,7.207835326e-3,-9.665447474e-3,1.205842929e-2
3.151361387e2,-8.650224656e-3,8.727974351e-3,2.758716345e-3,1.259422244e-2
3.151460717e2,-1.708288492e-2,1.664790918e-2,-1.924377143e-2,3.064801097e-2
3.151560047e2,-7.957496338e-3,-4.985792879e-3,-2.193933785e-2,2.386450133e-2
3.151659377e2,-1.355584901e-2,-6.922335885e-3,-8.469107151e-3,1.741854048e-2
3.151758707e2,-2.685194917e-2,6.090459824e-3,-1.385790110e-2,3.082470272e-2
3.151858037e2,-1.804674132e-2,-5.322291004e-3,-2.283980906e-2,2.959169701e-2
3.151957367e2,-8.061720673e-3,2.185415123e-3,-1.775039256e-2,1.961743651e-2
3.152056697e2,-1.891172953e-2,-1.595339701e-3,-2.762867868e-2,3.351928561e-2
3.152156027e2,-5.312430679e-3,-1.530973733e-2,-1.580268502e-2,2.263481458e-2
3.152255357e2,-1.936881277e-2,-2.779592732e-3,-2.163937569e-2,2.917429732e-2
3.152354687e2,-1.110590905e-2,-3.172479942e-4,-3.091949165e-2,3.285508828e-2
3.152454017e2,-5.198809686e-3,-5.878388621e-3,-2.777661324e-2,2.886387565e-2
3.152553347e2,-1.050873246e-2,-5.538866390e-4,-1.595061958e-2,1.910922587e-2
3.152652677e2,-4.448511419e-3,-6.723293010e-4,-2.163820624e-2,2.210097848e-2
3.152752007e2,-7.847701160e-3,6.370057231e-3,-8.315910101e-3,1.308886563e-2
3.152851337e2,-9.096118247e-3,-3.530621901e-4,-1.744692206e-2,1.967890011e-2
3.152950667e2,-1.512749378e-2,-2.847045846e-4,-2.627621770e-2,3.032097857e-2
3.153049997e2,-9.617086889e-3,1.631309213e-3,-1.085886419e-2,1.459672776e-2
3.153149327e2,-1.740364353e-3,1.199885197e-3,-1.535069525e-2,1.549556186e-2
3.153248657e2,4.917250264e-3,5.039614672e-3,-1.580210030e-2,1.729981041e-2
3.153347987e2,9.210947512e-3,1.081358481e-2,-1.744926095e-2,2.250004174e-2
3.153447317e2,-7.583994018e-3,-5.857640142e-3,-1.355793893e-2,1.660260887e-2
3.153546647e2,-8.062855855e-3,-9.417379349e-3,-8.169144988e-3,1.484693935e-2
3.153645977e2,-5.709228215e-3,-1.554608362e-2,-1.206105173e-2,2.048767853e-2
3.153745307e2,-9.157881746e-3,-4.348263647e-3,-6.222022176e-3,1.189486254e-2
3.153844637e2,-9.093471011e-4,-9.301641025e-5,-1.281124949e-3,1.573799650e-3
3.153943967e2,-2.460500581e-2,-1.320918906e-2,-1.475252509e-2,3.158363474e-2
3.154043297e2,-1.704275612e-2,2.863856591e-3,-1.370411932e-2,2.205584043e-2
3.154142627e2,-8.256437522e-3,3.477540147e-4,-1.325505316e-2,1.562005531e-2
3.154241967e2,-1.112516146e-2,1.520778565e-3,-2.777485907e-2,2.995871795e-2
3.154341297e2,-1.880465924e-2,4.213138148e-3,-1.744458318e-2,2.599383051e-2
3.154440627e2,-1.466881398e-2,-1.765548494e-3,-2.133765936e-2,2.595355413e-2
3.154539957e2,-1.125568913e-2,4.664104655e-3,-3.675559759e-2,3.872232385e-2
3.154639287e2,-4.439541881e-3,-3.791553900e-3,-8.315325379e-3,1.016021896e-2
3.154738617e2,-7.862088508e-3,2.120090760e-3,8.162713051e-4,8.183735051e-3
3.154837947e2,7.900415179e-3,7.256093128e-3,-1.070917547e-2,1.515763460e-2
3.154937277e2,-1.447124433e-2,1.590121061e-2,-1.639734685e-2,2.703957091e-2
3.155036607e2,-1.193172776e-2,7.129126322e-3,-1.445256293e-2,2.005161202e-2
3.155135937e2,-8.600087066e-3,3.529251460e-4,-1.549921453e-2,1.772883822e-2
3.155235267e2,-1.450979940e-2,-2.309056325e-3,-5.319796801e-3,1.562582023e-2
3.155334597e2,-1.223022355e-2,-2.394708898e-4,-1.010983586e-2,1.586960918e-2
3.155433927e2,-8.496061445e-3,-1.304264392e-2,-1.460108221e-2,2.134209976e-2
3.155533257e2,-9.598352958e-3,1.149729791e-2,-9.661354423e-3,1.782296294e-2
3.155632587e2,4.737953162e-3,-3.448048253e-3,-1.055948675e-2,1.207642320e-2
3.155731917e2,-2.209306480e-3,-1.080001744e-2,1.567053795e-3,1.113449907e-2
3.155831247e2,-1.280825051e-2,4.931751816e-3,-6.516137123e-3,1.519320572e-2
3.155930577e2,-7.524087466e-4,-8.162484644e-3,-1.310127139e-2,1.545430641e-2
3.156029907e2,6.025235960e-4,-1.942008326e-2,-7.712477446e-3,2.090418563e-2
3.156129237e2,-5.617303590e-3,-1.155302919e-2,-1.010691226e-2,1.634552717e-2
3.156228567e2,-1.647301805e-2,-3.010046119e-3,-1.444788516e-2,2.211700899e-2
3.156327897e2,-2.906015930e-3,-1.919412492e-3,-1.998753726e-2,2.028868450e-2
3.156427227e2,-1.541090330e-2,-6.602548007e-3,-1.025777042e-2,1.965480691e-2
3.156526557e2,-1.932172670e-2,4.371424103e-3,-2.462730289e-2,3.160605193e-2
3.156625887e2,-2.021304108e-2,3.870692309e-3,-2.941792667e-2,3.590214058e-2
3.156725217e2,-1.864691690e-2,1.134881518e-2,-2.657442570e-2,3.439045241e-2
3.156824547e2,-1.112572791e-2,1.372934458e-2,-2.477816105e-2,3.043409255e-2
3.156923877e2,-1.364756350e-2,-2.335286569e-3,-1.400174260e-2,1.969158066e-2
3.157023207e2,-1.033235211e-2,-4.730251282e-3,-2.133707464e-2,2.417443963e-2
3.157122537e2,-1.071820667e-2,4.212818379e-3,-2.328185856e-2,2.597446306e-2
3.157221867e2,-2.228702791e-4,-3.900257293e-3,-2.627446353e-2,2.656330386e-2
3.157321197e2,-1.868346656e-2,1.099177871e-2,-1.160438418e-2,2.458765654e-2
3.157420527e2,-1.561796554e-2,2.705808179e-3,-1.145528018e-2,1.955673004e-2
3.157519857e2,-8.574484941e-4,4.337473707e-3,-4.418740869e-3,6.250933286e-3
3.157619187e2,-5.655655386e-3,1.349561127e-2,-2.746904969e-2,3.112341004e-2
3.157718517e2,-3.705602114e-3,1.046151848e-2,-1.728904724e-2,2.054473194e-2
3.157817847e2,-1.746288542e-2,-2.662401740e-4,-5.014572144e-3,1.817055819e-2
3.157917177e2,-1.541255240e-3,-3.203269187e-4,-3.225674987e-2,3.229513878e-2
3.158016507e2,8.603513169e-3,1.919686580e-3,-2.537282288e-2,2.686048727e-2
3.158115837e2,-3.171801574e-3,6.543235313e-3,-1.220021546e-2,1.420279940e-2
3.158215167e2,-1.793145524e-2,-7.544342587e-3,3.666788936e-3,1.979645254e-2
3.158314497e2,-2.079401220e-2,-2.237161154e-2,2.920099497e-3,3.068235531e-2
3.158413827e2,-1.176344215e-2,-1.728581300e-2,2.920684218e-3,2.111180472e-2
3.158513157e2,1.593242926e-3,6.591447433e-3,1.871693730e-3,7.034830468e-3
3.158612487e2,-1.424501190e-2,1.348124905e-2,-1.758783996e-2,2.634381435e-2
3.158711817e2,-1.351847936e-2,-8.350554854e-3,-9.700530767e-4,1.591923533e-2
3.158811147e2,-2.444061454e-2,1.487904422e-2,-1.114888608e-2,3.070874886e-2
3.158910477e2,4.342475818e-3,1.673167968e-2,-1.145001769e-2,2.073424960e-2
3.159009807e2,1.345811828e-2,1.454746141e-2,-1.639033020e-2,2.571755247e-2
3.159109136e2,-2.519110695e-3,1.055679155e-2,-6.510874629e-3,1.265635235e-2
3.159208466e2,-4.729330803e-3,1.730624171e-2,-1.175114930e-2,2.144672660e-2
3.159307796e2,-1.021511544e-2,2.018385753e-2,-1.713994324e-2,2.838158457e-2
3.159407126e2,-5.531648733e-3,1.885441996e-2,4.564921260e-3,2.017242662e-2
3.159506456e2,-2.100056738e-2,3.904332072e-3,-1.624122620e-2,2.683365550e-2
3.159605786e2,-1.492386221e-2,1.411673175e-3,-1.189966857e-2,1.913939907e-2
3.159705116e2,-1.250104557e-2,6.285245195e-3,-5.912704468e-3,1.519014554e-2
3.159804446e2,5.159407218e-3,-9.763698969e-3,-1.369827211e-2,1.759522547e-2
3.159903776e2,2.458114643e-4,-1.224607956e-2,-3.031255066e-2,3.269369382e-2
3.160003106e2,1.437663820e-2,-3.606791021e-3,-3.959383607e-2,4.227728140e-2
