"Time (s)"	"Linear Acceleration x (m/s^2)"	"Linear Acceleration y (m/s^2)"	"Linear Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
2.990585583e0	1.034519657e-2	-7.265750170e-3	-2.738777339e-2	3.016462082e-2
3.000518583e0	1.547337486e-2	-1.012982603e-2	-2.214866817e-2	2.885484720e-2
3.010451583e0	1.668547526e-2	2.715954012e-3	-2.454310298e-2	2.980176831e-2
3.020384583e0	1.548430527e-2	1.316144746e-2	-1.511271358e-2	2.532551126e-2
3.030317583e0	2.243442343e-2	7.651173044e-4	-2.933314204e-2	3.693672943e-2
3.040249583e0	2.534128903e-2	1.995572476e-3	-2.753687739e-2	3.747589700e-2
3.050182583e0	1.108190691e-2	6.360071283e-3	-2.050209224e-2	2.415771003e-2
3.060115583e0	1.611292207e-2	6.482702927e-3	6.890358925e-3	1.868498705e-2
3.070048583e0	5.465842432e-3	-1.941837477e-3	-2.390341759e-3	6.273746887e-3
3.079981583e0	2.724129151e-2	1.534822846e-2	-1.406606197e-2	3.428571392e-2
3.089914583e0	4.685070121e-3	2.016572203e-3	-1.271886349e-2	1.370350079e-2
3.099847583e0	1.553433094e-2	-5.026727957e-3	-1.511388302e-2	2.224888518e-2
3.109779583e0	2.493525015e-2	-6.303038090e-3	-1.526298702e-2	2.990741985e-2
3.119712583e0	1.809422825e-2	8.855105611e-3	-1.043143272e-3	2.017181547e-2
3.129645583e0	1.088098197e-2	-6.961028008e-3	-1.941275597e-3	1.306216791e-2
3.139578583e0	2.414053132e-2	8.134070830e-3	-6.431937218e-3	2.627352616e-2
3.149511583e0	1.965986707e-2	-2.872636551e-3	-1.601260006e-2	2.551795005e-2
3.159444583e0	5.867709458e-3	-4.188739727e-3	-3.143112302e-2	3.224734174e-2
3.169377583e0	7.734331414e-3	1.090224322e-2	-1.212244749e-2	1.804529088e-2
3.179310583e0	1.288515396e-2	1.332715664e-2	-1.616521239e-2	2.459582055e-2
3.189242583e0	2.037113974e-2	1.049287874e-2	-1.212303221e-2	2.592396089e-2
3.199175583e0	1.906362352e-2	1.058503177e-2	-1.122548461e-2	2.452501058e-2
3.209108583e0	1.071115119e-3	5.655075232e-3	-1.706392944e-2	1.800846610e-2
3.219041583e0	1.545630944e-2	6.418954572e-3	-2.858996093e-2	3.312833146e-2
3.228974583e0	2.287651404e-2	-1.536584320e-4	-1.915957153e-2	2.984037009e-2
3.238907583e0	2.459000176e-2	-1.612712783e-2	-1.721303344e-2	3.407405111e-2
3.248840583e0	1.532724358e-2	9.181083315e-3	-1.017766356e-2	2.056213807e-2
3.258772583e0	3.125358465e-2	3.419977049e-3	-2.080614746e-2	3.770117463e-2
3.268705583e0	1.544149155e-2	6.717642224e-3	-1.167455077e-2	2.049052254e-2
3.278638583e0	9.931202283e-3	1.210047475e-2	1.648330092e-3	1.574062451e-2
3.288571583e0	8.741588542e-3	1.382567289e-2	-1.466774046e-2	2.197059879e-2
3.298504583e0	1.152549816e-2	5.948317666e-3	-1.107521117e-2	1.705520136e-2
3.308437583e0	6.256212399e-3	-7.722239555e-3	-2.290120482e-2	2.496474233e-2
3.318370583e0	-5.963737413e-4	-4.900834663e-4	-8.381983638e-3	8.417451702e-3
3.328303083e0	1.070397921e-2	7.534027733e-3	-1.212361693e-2	1.784149188e-2
3.338236083e0	8.498617318e-3	9.036383000e-3	-3.891322017e-3	1.300096539e-2
3.348169083e0	1.940262841e-2	1.086199336e-2	-3.142878413e-3	2.245712746e-2
3.358102083e0	1.472226803e-2	-1.329410160e-3	-2.275268555e-2	2.713295426e-2
3.368035083e0	2.989218839e-3	1.080944151e-2	-4.484814405e-4	1.122410757e-2
3.377968083e0	1.490868572e-2	4.573874809e-3	-8.381983638e-3	1.770443138e-2
3.387901083e0	-2.786713316e-3	-2.100255908e-3	-3.128494263e-2	3.147895299e-2
3.397833083e0	6.178398749e-3	6.799740787e-3	-1.706392944e-2	1.938006124e-2
3.407766083e0	2.516204218e-3	1.451055086e-3	-2.335027099e-2	2.353023586e-2
3.417699083e0	6.075193109e-3	7.164945086e-3	-2.484774292e-2	2.656416265e-2
3.427632083e0	3.975735483e-3	3.698491808e-3	-3.517626464e-2	3.559290531e-2
3.437565083e0	2.874232658e-2	-9.438073011e-3	-1.900988281e-2	3.572917861e-2
3.447498083e0	2.075505284e-2	3.787593325e-3	-2.709248900e-2	3.433833196e-2
3.457431083e0	9.933794701e-3	-3.460939536e-3	-1.796147704e-2	2.081521168e-2
3.467363083e0	1.034459358e-2	-6.664386881e-3	1.754164696e-6	1.230547325e-2
3.477296083e0	5.746256394e-3	-4.475742085e-3	-2.858820677e-2	2.950147956e-2
3.487229083e0	-5.468466827e-3	4.692961578e-3	-1.541618407e-2	1.701724857e-2
3.497162083e0	3.827303000e-3	-1.437903419e-2	-1.556587279e-2	2.153372397e-2
3.507095083e0	2.991997865e-2	-9.458876308e-4	-2.245272338e-2	3.741957527e-2
3.517028083e0	1.905644697e-2	1.284532780e-3	-7.183889151e-3	2.040603977e-2
3.526961083e0	1.151412008e-2	6.403678721e-3	-1.406898558e-2	1.927481304e-2
3.536893083e0	1.692403138e-2	1.568643050e-2	-5.986379385e-3	2.383954022e-2
3.546826083e0	9.632018987e-3	-8.592305244e-3	-5.387039781e-3	1.398655414e-2
3.556759083e0	2.905946266e-3	1.616210606e-2	-2.842331529e-3	1.666544462e-2
3.566692083e0	1.024563402e-2	5.522654071e-3	-1.494548321e-3	1.173483699e-2
3.576625083e0	1.443240945e-2	1.273750149e-2	-9.877701402e-3	2.163578914e-2
3.586558083e0	4.964102221e-3	5.088562262e-3	-1.526649535e-2	1.684047674e-2
3.596491083e0	1.223191376e-2	-1.276410175e-2	-7.183304429e-3	1.908250168e-2
3.606423083e0	7.411550264e-3	-4.794949810e-3	-1.870875120e-2	2.068671053e-2
3.616356083e0	5.951402300e-3	8.616466122e-3	-2.215159178e-2	2.450215697e-2
3.626289083e0	6.969386557e-3	5.057864380e-3	-8.380229473e-3	1.201593055e-2
3.636222083e0	1.649816907e-2	1.058101638e-2	-9.129257798e-3	2.162153644e-2
3.646155083e0	1.144544156e-2	-1.285336772e-4	-1.885960937e-2	2.206126739e-2
3.656088083e0	8.555687056e-4	1.134199952e-3	-1.526649535e-2	1.533245863e-2
3.666021083e0	8.894505794e-3	5.582103808e-3	-1.421867430e-2	1.767605202e-2
3.675953083e0	1.387215483e-2	-5.371763930e-4	-2.319999754e-2	2.703636669e-2
3.685886083e0	2.052632621e-2	-1.899933955e-3	-2.948750854e-2	3.597850714e-2
3.695819083e0	6.641476530e-3	-6.474749800e-3	-1.811175048e-2	2.034863880e-2
3.705752083e0	1.210369186e-2	1.142600756e-3	-1.436953247e-2	1.882254915e-2
3.715685083e0	6.864067011e-3	1.177258756e-2	-2.095466673e-2	2.499614554e-2
3.725618083e0	-9.842953866e-4	1.566598352e-2	-3.113349974e-2	3.486669877e-2
3.735551083e0	1.930175480e-2	9.640546557e-3	-2.035591185e-2	2.966245141e-2
3.745483083e0	1.983468054e-2	5.087392819e-3	-2.589439452e-2	3.301235807e-2
3.755416083e0	2.111485760e-2	9.091744255e-3	-1.721303344e-2	2.871907981e-2
3.765349083e0	8.876347449e-3	7.956000273e-3	-8.829880357e-3	1.483422635e-2
3.775282083e0	1.325545858e-2	-4.887098274e-3	-2.649314940e-2	3.002462118e-2
3.785215083e0	2.600886290e-2	1.539796177e-2	-1.242240965e-2	3.267834815e-2
3.795148083e0	1.820718344e-2	-2.688654824e-3	-1.526649535e-2	2.391226199e-2
3.805081083e0	9.763613316e-3	-1.457943837e-2	-9.128673077e-3	1.977930333e-2
3.815013083e0	1.102409942e-2	-2.864464154e-3	-1.616404295e-2	1.977402861e-2
3.824946083e0	1.233190343e-2	9.603741076e-3	-7.182134986e-3	1.720147517e-2
3.834879083e0	1.921315121e-2	1.432223397e-2	-1.644237041e-3	2.402030559e-2
3.844812083e0	4.684102818e-3	-3.854776919e-3	-1.212244749e-2	1.355558400e-2
3.854745083e0	5.646693843e-3	5.974616432e-3	-1.496536374e-2	1.707463923e-2
3.864678083e0	7.550661463e-3	1.059240474e-2	-2.541199923e-3	1.325402670e-2
3.874611083e0	1.859511536e-2	-1.504741205e-2	-6.432521939e-3	2.477055234e-2
3.884543083e0	2.846589033e-3	-3.216064540e-3	-2.241822481e-3	4.844781551e-3
3.894476083e0	8.681331386e-3	1.933400128e-3	-8.828126192e-3	1.253153473e-2
3.904409083e0	2.344253822e-5	-2.584332274e-3	-1.343690157e-3	2.912872482e-3
3.914342083e0	1.026323734e-2	-1.010767057e-2	-4.187775850e-3	1.500121700e-2
3.924275083e0	6.924969417e-3	3.374482971e-3	-1.855672359e-2	2.009214591e-2
3.934208083e0	9.753706169e-3	1.070448856e-2	-1.825734615e-2	2.330346644e-2
3.944141083e0	8.989102780e-3	2.679467387e-2	-1.990392208e-2	3.456768188e-2
3.954073083e0	3.125879004e-2	2.512219660e-3	-2.469396114e-2	3.991509638e-2
3.964006083e0	1.785750738e-2	4.426730541e-3	-1.586174190e-2	2.429159050e-2
3.973939083e0	1.492293602e-2	2.392173582e-3	-1.840645015e-2	2.381625330e-2
3.983872083e0	2.472370657e-3	5.263211285e-3	-2.843559444e-2	2.902407692e-2
3.993805083e0	-5.982398253e-4	-1.907334337e-3	-3.098030269e-2	3.104472532e-2
4.003738083e0	2.274187733e-2	1.340789390e-2	-1.167162716e-2	2.886505645e-2
4.013671083e0	8.260303308e-3	1.405413000e-2	-9.875947237e-3	1.906005023e-2
4.023603083e0	-3.043715574e-4	1.474680578e-2	-1.706159055e-2	2.255346526e-2
4.033536083e0	1.486781345e-2	8.413334764e-3	-1.586408079e-2	2.331319665e-2
4.043469083e0	1.957776622e-2	-1.711110002e-3	-1.032618284e-2	2.220015495e-2
4.053402083e0	6.287056461e-3	-1.890043938e-3	-1.616345823e-2	1.744582262e-2
4.063335083e0	-1.915625506e-3	-5.168006737e-3	-1.915664792e-2	1.993376719e-2
4.073268083e0	1.217090743e-2	4.577182140e-3	-5.983455777e-3	1.431374609e-2
4.083201083e0	2.861030056e-3	5.151433535e-3	-1.571380734e-2	1.678232706e-2
4.093133083e0	3.104619579e-2	-3.428871213e-3	-1.197158933e-2	3.345059613e-2
4.103066083e0	1.680531234e-2	-1.680051237e-3	-1.242007077e-2	2.096423748e-2
4.112999083e0	1.355715093e-2	-7.181125428e-3	-8.827541471e-3	1.770001108e-2
4.122932083e0	2.044251688e-2	1.259787180e-3	-2.274917722e-2	3.061059660e-2
4.132865083e0	1.511764945e-2	1.452631094e-2	-9.128088355e-3	2.286654830e-2
4.142798083e0	1.094202484e-2	-8.467069762e-3	-1.661310911e-2	2.161977272e-2
4.152731083e0	2.044724719e-2	-7.544735447e-4	-1.436777830e-2	2.500184396e-2
4.162663083e0	7.865403834e-3	1.136886016e-3	-1.811058104e-2	1.977751837e-2
4.172596083e0	3.544576418e-3	1.432219286e-2	-1.197334349e-2	1.900132060e-2
4.182529083e0	-1.222601401e-3	4.381716116e-3	-2.394902587e-2	2.437724411e-2
4.192462083e0	1.719366568e-2	-7.514974033e-3	-2.544532835e-2	3.161584586e-2
4.202395083e0	1.045022604e-2	-1.901455144e-3	6.737746596e-3	1.257855259e-2
4.212328083e0	5.550646473e-3	-7.324962365e-4	-1.721303344e-2	1.810068361e-2
4.222260083e0	9.867185550e-3	-1.508892272e-3	-2.290120482e-2	2.498205934e-2
4.232193083e0	1.824940673e-2	1.152366063e-2	-1.197392821e-2	2.468219109e-2
4.242126083e0	1.540069580e-2	1.148228244e-2	-1.676455200e-2	2.549655751e-2
4.252059083e0	6.526787735e-3	-2.423611502e-3	-2.724276245e-2	2.811833844e-2
4.261992083e0	3.172032265e-3	-1.493305787e-3	-8.083190918e-3	8.810773308e-3
4.271925083e0	9.371930952e-3	-2.584117572e-3	-2.484891236e-2	2.668293835e-2
4.281858083e0	-6.808357436e-3	6.545656426e-3	-2.559735596e-2	2.728413424e-2
4.291790083e0	1.213151639e-2	-5.213619587e-3	-5.539067388e-3	1.431910565e-2
4.301723083e0	2.197103387e-2	6.101226923e-3	-1.960980713e-2	3.007483724e-2
4.311656083e0	1.008877561e-2	-1.380632683e-3	-7.185643315e-3	1.246286523e-2
4.321589083e0	1.622594464e-2	1.054913992e-2	-1.826260865e-2	2.660993249e-2
4.331521458e0	1.805609915e-2	9.201224232e-3	-6.137822270e-3	2.117446826e-2
4.341454458e0	1.353085673e-2	-5.760937245e-3	-1.137809694e-2	1.859391222e-2
4.351387458e0	2.258466032e-2	3.866941868e-3	-2.005828857e-2	3.045250502e-2
4.361319458e0	2.042070631e-2	1.567142417e-2	-1.571848512e-2	3.016072870e-2
4.371252458e0	3.993666563e-3	1.279021322e-2	-2.155692995e-2	2.538188637e-2
4.381185458e0	6.521157506e-3	2.085765777e-4	-1.541969240e-2	1.674323484e-2
4.391118458e0	1.533904993e-2	-7.086898461e-3	-1.841288209e-2	2.499089453e-2
4.401051458e0	2.244492101e-2	6.640988882e-3	-1.706626832e-2	2.896782227e-2
4.410984458e0	1.119896200e-2	8.103436902e-3	-1.077934206e-2	1.752930845e-2
4.420917458e0	9.945472002e-3	1.695107818e-3	-1.347315431e-2	1.683186534e-2
4.430849458e0	-5.037183281e-3	4.078487735e-3	-2.529856324e-2	2.611560031e-2
4.440782458e0	-1.375877252e-4	3.911303049e-3	-2.724451661e-2	2.752418768e-2
4.450715458e0	2.541080694e-2	1.372941310e-2	-1.976066530e-2	3.499556810e-2
4.460648458e0	1.912545896e-2	1.235570115e-2	-1.152720094e-2	2.552102844e-2
4.470581458e0	1.596460036e-3	-7.746953177e-3	-2.649607301e-2	2.765150725e-2
4.480514458e0	1.115778824e-2	2.606076607e-4	-1.526883423e-2	1.891299695e-2
4.490446458e0	7.355088087e-3	-3.873670734e-3	-1.317377687e-2	1.557726043e-2
4.500379458e0	1.141117825e-2	-9.665721562e-3	-1.631724000e-2	2.213353753e-2
4.510312458e0	7.996542491e-3	-3.171136910e-3	-2.080790162e-2	2.251598479e-2
4.520245458e0	4.289684140e-3	1.169470083e-2	-1.511973023e-2	1.959014190e-2
4.530178458e0	2.348371998e-3	2.248692503e-2	-1.347315431e-2	2.631924268e-2
4.540111458e0	2.342936600e-2	1.612609543e-2	-1.946128786e-2	3.446342801e-2
4.550044458e0	1.484494879e-2	1.234309309e-2	-2.110727906e-2	2.860492407e-2
4.559976458e0	2.108430590e-2	7.814831128e-3	-1.467066407e-2	2.684861123e-2
4.569909458e0	3.069552730e-2	8.502701232e-3	-8.083775640e-3	3.286120438e-2
4.579842458e0	1.388590949e-2	-9.666886437e-3	-5.537897944e-3	1.780268208e-2
4.589775458e0	1.657168524e-2	-5.775016244e-3	-2.065762818e-2	2.710551911e-2
4.599708458e0	1.612289431e-2	-7.088867328e-3	-1.227505982e-2	2.146804263e-2
4.609641458e0	1.174482128e-2	-7.329420866e-3	-2.020914674e-2	2.449634359e-2
4.619574458e0	8.628758979e-3	-4.948274768e-3	-1.092786133e-2	1.477697730e-2
4.629506458e0	1.571751439e-2	5.132434652e-3	-1.062906861e-2	1.965602309e-2
4.639439458e0	1.158568908e-2	7.848498300e-3	-1.257385254e-2	1.881299776e-2
4.649372458e0	-4.393283782e-3	-1.557357010e-2	-1.332229614e-2	2.095997621e-2
4.659305458e0	1.349275733e-2	2.912580343e-3	-1.916074097e-2	2.361507186e-2
4.669238458e0	2.336003081e-2	9.726272221e-3	-1.976008058e-2	3.210532970e-2
4.679171458e0	1.454365501e-2	1.589833725e-2	-1.032969117e-2	2.389513649e-2
4.689103458e0	1.482480673e-2	4.880314590e-3	-3.293268800e-2	3.644385138e-2
4.699036458e0	1.066967821e-2	8.648785693e-3	-3.772331178e-2	4.014588122e-2
4.708969458e0	1.762001792e-2	-6.022179876e-3	-2.574821413e-2	3.177581175e-2
4.718902458e0	1.120711270e-2	1.350033015e-2	-3.592646241e-2	3.998210838e-2
4.728835458e0	8.814058613e-3	2.328741799e-2	-1.616696656e-2	2.968774618e-2
4.738768458e0	4.148279736e-4	-4.073252650e-3	-2.035825074e-2	2.076588169e-2
4.748701458e0	1.877146487e-2	-2.148981487e-2	-2.454953492e-2	3.764119687e-2
4.758633458e0	1.107963883e-2	-2.471713987e-3	-3.143638551e-2	3.342325689e-2
4.768566458e0	6.872387873e-3	1.161973769e-2	-1.122840822e-2	1.755919048e-2
4.778499458e0	1.202932944e-2	4.956771503e-3	-1.212595582e-2	1.778519483e-2
4.788432458e0	1.814266649e-2	1.846206722e-2	-2.395136476e-2	3.526573617e-2
4.798365458e0	2.461469939e-3	4.973417795e-3	-1.856257081e-2	1.937428073e-2
4.808298458e0	5.050304113e-3	9.006489110e-3	-1.961039186e-2	2.216280412e-2
4.818230458e0	9.137947537e-3	2.211841797e-3	-2.844670415e-3	9.822753132e-3
4.828163458e0	-6.027690192e-3	-1.924720667e-3	-8.998864889e-4	6.391196632e-3
4.838096458e0	8.812330716e-3	4.185893778e-3	-7.636463642e-3	1.238928797e-2
4.848029458e0	9.988202357e-3	3.025513832e-3	-8.984831572e-3	1.377116984e-2
4.857962458e0	1.212021025e-2	3.534774338e-3	-1.587109745e-2	2.028018393e-2
4.867895458e0	6.948313740e-3	-8.590866281e-3	-1.482327640e-2	1.848814676e-2
4.877828458e0	1.925542018e-2	-1.019717408e-2	-2.036175907e-2	2.982205221e-2
4.887760458e0	-1.446812429e-3	-6.216503866e-3	-9.883548617e-3	1.176531852e-2
4.897693458e0	-1.822282474e-3	1.251194514e-3	-2.440218508e-2	2.450209864e-2
4.907626458e0	2.435753154e-2	8.253157600e-3	-2.021031618e-2	3.270872717e-2
4.917559458e0	1.675396648e-2	7.438325258e-3	-1.092903078e-2	2.134169134e-2
4.927492458e0	1.683867345e-2	1.619122793e-2	-1.527000368e-2	2.790823889e-2
4.937425458e0	1.049436909e-2	-1.825208366e-3	-1.347373903e-2	1.717570411e-2
4.947357458e0	1.655048909e-2	6.843910106e-3	-2.290412843e-2	2.907502182e-2
4.957290458e0	-3.149526195e-3	2.803283092e-3	-2.006004274e-2	2.049837130e-2
4.967223458e0	7.171198865e-3	3.221226535e-3	-2.694513917e-2	2.806853966e-2
4.977156458e0	1.732604573e-2	6.875270368e-3	-1.122723877e-2	2.176033303e-2
4.987089458e0	1.433929140e-2	5.440094126e-3	5.987548828e-4	1.534823799e-2
4.997022458e0	-1.378147844e-2	1.160120476e-2	-9.729766846e-3	2.047401922e-2
5.006955458e0	7.141404332e-3	3.993209749e-3	-2.275268555e-2	2.417912487e-2
5.016887458e0	1.941547401e-2	-8.503176318e-3	-1.451922119e-2	2.569187464e-2
5.026820458e0	1.614453929e-2	1.786516244e-3	-1.751299560e-2	2.388603785e-2
5.036753458e0	1.859982169e-2	-1.955080507e-3	-1.167513549e-2	2.204732399e-2
5.046686458e0	8.994193969e-3	-3.574521700e-4	-2.393265367e-3	9.314022564e-3
5.056619458e0	-1.301736385e-4	2.009829632e-3	-1.302116454e-2	1.317600418e-2
5.066552458e0	-3.497668501e-3	1.388230865e-2	-1.796147704e-2	2.296882313e-2
5.076484458e0	1.075475862e-2	1.392458676e-2	-1.361991942e-2	2.224996977e-2
5.086417458e0	-1.767856545e-3	1.342728107e-2	-1.466657102e-2	1.996310345e-2
5.096350458e0	6.706463993e-3	1.742392606e-3	-2.185162961e-2	2.292392436e-2
5.106283458e0	3.868905025e-3	-2.818412762e-3	1.799188256e-3	5.113604890e-3
5.116216458e0	1.270768526e-2	7.801400805e-3	-1.346964598e-2	2.009424002e-2
5.126149458e0	6.974040347e-3	9.257183913e-3	-1.272178710e-2	1.720978093e-2
5.136082458e0	7.106012689e-3	8.076713299e-3	-1.347081542e-2	1.723924541e-2
5.146014458e0	1.050483698e-2	2.694698470e-4	-2.080556273e-2	2.330870341e-2
5.155947458e0	3.384360425e-3	9.072736236e-3	-2.290003538e-2	2.486322704e-2
5.165880458e0	1.983808152e-2	2.705223458e-3	-1.736096799e-2	2.650039475e-2
5.175813458e0	2.361146794e-2	2.310887234e-2	-2.319999754e-2	4.037030202e-2
5.185746458e0	4.142861925e-3	1.562685742e-2	-2.140431762e-2	2.682362374e-2
5.195679458e0	1.190567339e-2	9.940111293e-3	-1.197392821e-2	1.959402532e-2
5.205612458e0	9.666735688e-3	1.835281109e-3	-3.113408446e-2	3.265187975e-2
5.215544458e0	7.781295291e-3	1.148415081e-2	-3.727132201e-2	3.976915539e-2
5.225477458e0	9.777328006e-3	1.032012092e-2	-3.218249023e-2	3.518257688e-2
5.235410458e0	2.090952440e-2	1.108938153e-2	-2.469805419e-2	3.420784229e-2
5.245343458e0	1.401788183e-2	-1.140171421e-2	-1.002855957e-2	2.066572294e-2
5.255276458e0	-2.606616790e-3	-1.120568173e-2	-2.155459106e-2	2.443280888e-2
5.265209458e0	3.894024070e-3	-2.329234701e-2	-2.859054565e-2	3.708255861e-2
5.275141458e0	-2.492093589e-2	-3.247306944e-2	-9.729182124e-3	4.207386682e-2
5.285074458e0	-1.944739615e-2	-4.345545149e-2	-2.799179077e-2	5.522787187e-2
5.295007458e0	-8.033651754e-4	-6.891035009e-3	-1.916074097e-2	2.037807041e-2
5.304940458e0	1.236055708e-3	8.167756274e-3	-1.496945679e-2	1.709750604e-2
5.314873458e0	1.869972685e-2	2.242282493e-2	-6.288095713e-3	2.986641943e-2
5.324806458e0	2.193279171e-2	4.078266637e-2	-1.498641372e-3	4.633054235e-2
5.334738958e0	1.288517794e-2	6.131001585e-2	3.590775132e-3	6.275220729e-2
5.344671958e0	1.958366140e-2	6.015666626e-2	1.481684446e-2	6.497601996e-2
5.354604958e0	1.612016485e-2	4.458483662e-2	-3.145802021e-3	4.751382369e-2
5.364537958e0	2.758800855e-2	3.747496043e-2	4.189530015e-3	4.672283208e-2
5.374470958e0	2.517293947e-2	1.269442395e-2	-3.144632578e-3	2.836748129e-2
5.384403958e0	1.435419495e-2	-8.278264082e-3	-2.260416627e-2	2.802714580e-2
5.394336958e0	7.090321138e-3	-1.187384033e-2	-1.661720216e-2	2.161925405e-2
5.404268958e0	2.420496261e-2	-2.100884027e-2	-1.676689088e-2	3.617153874e-2
5.414201958e0	1.718631440e-3	-2.470472824e-2	-3.128611207e-2	3.990110400e-2
5.424134958e0	-3.435186091e-3	-5.550163393e-3	-2.110727906e-2	2.209348426e-2
5.434067958e0	-4.077591238e-3	-1.874821534e-2	-3.053766847e-2	3.606482392e-2
5.444000958e0	-9.594549984e-3	-2.490596839e-2	-4.340972900e-2	5.095848529e-2
5.453933958e0	4.666267668e-3	-1.105901255e-2	-3.936871827e-2	4.115788856e-2
5.463865958e0	5.066650621e-3	-1.192778546e-2	-3.502774537e-2	3.734817211e-2
5.473798958e0	-5.336518467e-3	-1.267580423e-2	-3.667432129e-2	3.916835821e-2
5.483731958e0	-4.278685207e-3	-1.276245722e-2	-3.697311401e-2	3.934715519e-2
5.493664958e0	-7.048329107e-3	-1.048424496e-2	-2.350171387e-2	2.668199562e-2
5.503597958e0	8.594376894e-3	-6.257000403e-3	-3.083646119e-2	3.261749081e-2
5.513530958e0	4.936603177e-4	-1.010829183e-2	-8.083190918e-3	1.295219054e-2
5.523462958e0	-6.859309296e-3	-9.561225423e-3	-4.788869619e-3	1.270434681e-2
5.533395958e0	9.275257177e-3	5.620773090e-3	1.317377687e-2	1.706375934e-2
5.543328958e0	5.065409230e-3	8.450976214e-3	-5.686417222e-3	1.137597075e-2
5.553261958e0	2.203086276e-2	3.007259555e-2	-1.092727661e-2	3.884746184e-2
5.563194958e0	3.116328400e-2	2.605107249e-2	-8.681945801e-3	4.153534435e-2
5.573127958e0	3.950245962e-2	5.154722137e-2	2.844085693e-3	6.500499343e-2
5.583059958e0	2.124283853e-2	4.270220221e-2	7.933502197e-3	4.834952657e-2
5.592992958e0	1.934152272e-2	3.402248109e-2	-1.931101441e-2	4.364102426e-2
5.602925958e0	2.136772912e-2	2.395917627e-2	3.291397691e-3	3.227158617e-2
5.612858958e0	-5.009139486e-3	-2.995784394e-5	1.212244749e-2	1.311663482e-2
5.622791958e0	2.498575776e-3	-8.134413441e-3	-4.343896508e-3	9.554109054e-3
5.632724958e0	2.118770569e-4	-2.863584787e-2	2.242407203e-3	2.872429399e-2
5.642657958e0	6.395357859e-4	-3.155690668e-2	-6.589227319e-3	3.224384099e-2
5.652589958e0	-9.360780700e-3	-3.441597129e-2	-7.786737084e-3	3.650639081e-2
5.662522958e0	-1.745724149e-2	-3.855003042e-2	-1.646809816e-2	4.540989300e-2
5.672455958e0	-1.916176880e-2	-2.602533560e-2	-2.440043092e-2	4.049533931e-2
5.682388958e0	-4.455823865e-4	-5.929136057e-3	-4.760218263e-2	4.797208552e-2
5.692321958e0	1.414779508e-3	-1.656286417e-2	-3.697428346e-2	4.053921198e-2
5.702254958e0	5.106088492e-3	-2.794411769e-3	-2.440043092e-2	2.508509330e-2
5.712186958e0	1.791476099e-2	4.271445852e-3	-4.580650270e-2	4.937022990e-2
5.722119958e0	3.707590395e-3	1.622905668e-2	-3.487922609e-2	3.864827189e-2
5.732052958e0	1.806962769e-2	2.588901325e-2	-3.472895265e-2	4.693455661e-2
5.741985958e0	2.504767658e-2	1.856596494e-2	-3.158490479e-2	4.438116004e-2
5.751918958e0	2.086550355e-2	2.177798211e-2	-3.936930299e-2	4.959427145e-2
5.761851958e0	2.779591590e-2	2.427160945e-2	-1.362225831e-2	3.933560585e-2
5.771783958e0	2.190152281e-2	1.508521339e-2	-1.571790040e-2	3.089162924e-2
5.781716958e0	1.875598003e-2	2.758427639e-2	-1.886194825e-2	3.832038860e-2
5.791649958e0	6.325534452e-3	3.231390640e-3	-1.511973023e-2	1.670510443e-2
5.801582958e0	9.042936564e-3	2.131865134e-2	-4.043349624e-3	2.350762159e-2
5.811515958e0	1.252582543e-2	7.169677676e-3	-9.283039570e-3	1.716028567e-2
5.821448958e0	1.289044957e-2	9.692070577e-3	-9.133350849e-3	1.853423913e-2
5.831380958e0	3.954176159e-3	7.844967130e-3	2.970385551e-4	8.790179194e-3
5.841313958e0	3.445769894e-3	-1.627619072e-2	5.686417222e-3	1.758189567e-2
5.851246958e0	1.278830146e-2	-2.328022317e-2	-3.295490742e-3	2.676508368e-2
5.861179958e0	7.739207901e-3	-1.697152973e-2	-1.272529542e-2	2.258010859e-2
5.871112958e0	-1.223387692e-2	-7.595085455e-3	-1.302408814e-2	1.941597125e-2
5.881045958e0	-7.162153954e-3	-1.137280247e-2	-2.845255136e-3	1.373799702e-2
5.890978958e0	-8.990084929e-3	-6.846701237e-3	7.484436035e-4	1.132515398e-2
5.900910958e0	-5.914370696e-3	5.354423281e-3	-1.107638061e-2	1.365048852e-2
