Time_s,Bx_nT,By_nT,Bz_nT,zAut_m
36061.8,523.422696,57.9015784,79.2152278,26.3
36061.9,520.075979,46.4770636,84.174179,26.3
36062.0,523.954603,33.7438927,92.5039132,26.3
36062.1,518.969353,44.1847835,87.2639559,26.3
36062.2,518.485869,55.9675157,73.9754095,26.3
36062.3,521.396477,71.1084862,67.4794554,26.3
36062.4,514.356728,67.5677152,65.2667365,26.3
36062.5,509.98599,62.355778,70.3132058,26.3
36062.6,509.51789,45.8487389,79.010071,26.3
36062.7,503.597235,34.6417867,86.388408,26.3
36062.8,502.785722,24.0673421,85.8465296,26.3
36062.9,503.551084,9.08692064,97.546674,26.3
36063.0,505.933154,7.47392864,96.6110084,26.3
36063.1,497.704165,10.6541723,92.8073874,26.3
36063.2,508.061049,4.61265976,90.5053575,26.3
36063.3,510.666935,7.17621911,88.0885137,26.3
36063.4,515.654738,13.0435805,84.1645426,26.3
36063.5,524.034314,19.0409795,76.9715066,26.3
36063.6,517.327701,-1.50927896,88.4253324,26.3
36063.7,510.249097,-9.69963344,91.9055428,26.3
36063.8,508.572511,-24.8183206,99.2904836,26.3
36063.9,508.343595,-18.9802784,94.2197292,26.3
36064.0,508.224793,-7.48784298,83.6308277,26.3
36064.1,519.2043,3.11490299,82.0459782,26.3
36064.2,522.229063,1.71567817,85.8780141,26.3
36064.3,518.57347,3.23000881,79.9094283,26.3
36064.4,519.509315,1.8308635,83.4466047,26.3
36064.5,514.529629,5.90365206,77.6907713,26.3
36064.6,515.734449,2.5488489,79.1616505,26.3
36064.7,515.271377,-10.8670876,86.2048859,26.3
36064.8,510.352086,-12.0214425,86.3657263,26.3
36064.9,507.794783,-1.59427854,86.7676234,26.3
36065.0,504.994145,-8.29854976,95.8372063,26.3
36065.1,514.739458,-10.596323,91.8967603,26.3
36065.2,510.700401,-20.232543,98.3526328,26.3
36065.3,508.529219,-20.5456788,106.249803,26.3
36065.4,513.928745,-1.11053694,97.685543,26.3
36065.5,514.943491,32.8201222,76.232569,26.3
36065.6,521.537826,48.7272896,67.4625587,26.3
36065.7,517.011742,40.9080005,83.5747118,26.3
36065.8,516.971734,11.4426498,89.9663808,26.3
36065.9,516.02594,-0.895617468,109.167833,26.3
36066.0,520.762301,7.25715242,99.5970053,26.3
36066.1,524.771496,18.5536165,89.6065358,26.3
36066.2,521.92785,5.28801723,100.422164,26.3
36066.3,522.879522,-0.520081078,93.7607692,26.3
36066.4,521.167681,3.19587959,88.1717256,26.3
36066.5,529.798346,20.0995217,85.5965687,26.3
36066.6,531.257542,23.6655986,87.4183778,26.3
36066.7,530.456606,11.1945069,94.5486646,26.3
36066.8,522.166803,-0.331498276,100.904803,26.3
36066.9,528.470743,11.9691,82.2356201,26.3
36067.0,522.699451,10.8507218,86.5071795,26.3
36067.1,525.648788,1.96766369,92.2603188,26.3
36067.2,516.772913,9.49308986,98.559661,26.3
36067.3,522.006154,23.2098216,90.1837711,26.3
36067.4,518.079678,17.3016423,102.54988,26.3
36067.5,517.528992,31.398545,99.8593579,26.3
36067.6,519.257446,43.4438224,92.1966208,26.3
36067.7,520.781864,45.6250988,100.160552,26.3
36067.8,519.512453,56.0570511,92.6032416,26.3
36067.9,518.910548,61.9811748,86.9628483,26.3
36068.0,523.659092,59.564251,92.7164929,26.3
36068.1,517.032845,62.1245795,81.1858903,26.3
36068.2,515.409158,53.6848898,80.0963553,26.3
36068.3,519.410092,65.6032683,79.817956,26.3
36068.4,521.908477,51.9532954,82.9663659,26.3
36068.5,521.436086,54.2916914,80.4850871,26.3
36068.6,521.799872,38.6741764,93.7854299,26.3
36068.7,520.203203,17.3443021,101.556527,26.3
36068.8,507.821084,14.5848199,92.4018872,26.3
36068.9,518.81714,23.6482039,91.4600999,26.3
36069.0,518.732773,31.1447577,77.6043026,26.3
36069.1,519.975601,23.2212436,78.8825871,26.3
36069.2,519.033278,15.8094685,85.5198861,26.3
36069.3,514.552624,14.1168554,89.8818481,26.3
36069.4,520.915834,33.1779111,75.2961,26.3
36069.5,516.353591,29.395021,92.1202814,26.3
36069.6,513.067541,18.1597661,99.3336827,26.3
36069.7,511.506826,29.8996912,92.5920588,26.3
36069.8,508.889204,14.4936802,98.8292961,26.3
36069.9,509.355346,56.4410867,69.0574885,26.3
36070.0,520.675429,89.3793599,65.2495943,26.3
36070.1,523.768674,82.5282651,74.1321639,26.3
36070.2,531.074967,67.6467638,70.1644497,26.3
36070.3,526.22185,71.5546478,74.4085873,26.3
36070.4,526.966195,50.4008803,83.1144881,26.3
36070.5,527.723036,46.1237062,82.0666659,26.3
36070.6,523.038544,48.2363045,80.3199478,26.3
36070.7,519.945356,47.6488272,87.7192127,26.3
36070.8,519.093109,77.4913084,67.4241919,26.3
36070.9,510.25632,94.9310215,58.4993138,26.3
36071.0,513.389207,104.717226,56.9021094,26.3
36071.1,512.719804,120.63503,55.0595379,26.3
36071.2,510.283778,110.251886,57.6068103,26.3
36071.3,512.251718,100.318241,69.6127043,26.3
36071.4,516.151289,100.449397,63.6869837,26.3
36071.5,517.592509,91.2626293,69.9528292,26.3
36071.6,523.900725,77.2007979,76.0740028,26.3
36071.7,522.420505,77.7761257,73.0124755,26.3
36071.8,510.08675,84.3513456,68.228364,26.3
36071.9,507.447446,87.8449534,76.344809,26.3
36072.0,501.314545,86.565207,78.4827503,26.3
36072.1,503.991981,102.064078,63.1962186,26.3
36072.2,514.452386,94.9582764,70.0453008,26.3
36072.3,518.124408,99.8513434,65.5620811,26.3
36072.4,518.701021,100.761463,62.296472,26.3
36072.5,525.458625,104.651384,63.3513931,26.3
36072.6,524.597493,99.2245394,68.7767392,26.3
36072.7,519.829993,97.829828,73.4111987,26.3
36072.8,528.117982,93.2047182,75.9438093,26.3
36072.9,534.31262,100.961977,67.4759074,26.3
36073.0,532.263099,112.952346,59.1866458,26.3
36073.1,529.185205,144.890809,47.1312553,26.3
36073.2,525.72073,144.087815,58.9742333,26.3
36073.3,534.499525,132.998865,50.9636748,26.3
36073.4,530.726546,158.913876,54.4496653,26.3
36073.5,533.587767,166.517136,45.1923223,26.3
36073.6,531.180776,171.162029,44.7552988,26.3
36073.7,532.954954,171.531355,48.2492362,26.3
36073.8,530.390024,186.217723,44.7156995,26.3
36073.9,527.944257,170.262768,49.1900708,26.3
36074.0,523.153028,154.72383,59.1573557,26.3
36074.1,522.821288,141.123393,63.1677671,26.3
36074.2,525.444323,147.856611,45.7338658,26.3
36074.3,526.010872,140.105376,55.9165914,26.3
36074.4,516.561177,148.852308,52.6839284,26.3
36074.5,517.54445,154.798511,47.8512005,26.3
36074.6,521.563634,145.310326,57.7797067,26.3
36074.7,512.050457,142.295542,54.7534065,26.3
36074.8,528.540181,166.418538,37.6449453,26.3
36074.9,528.034422,169.685925,44.1317846,26.3
36075.0,525.538402,165.903406,39.9097685,26.3
36075.1,525.142194,169.77887,41.8883777,26.3
36075.2,523.649541,158.96456,46.1094746,26.3
36075.3,519.694284,164.740079,39.3686864,26.3
36075.4,511.95842,153.365369,55.8671786,26.3
36075.5,510.441545,147.158085,66.4418118,26.3
36075.6,515.614377,146.184289,61.3468298,26.3
36075.7,519.779817,143.138419,64.178978,26.3
36075.8,524.923895,161.513383,55.7411489,26.3
36075.9,523.789851,167.018069,52.0897708,26.3
36076.0,523.886402,170.666145,49.3647824,26.3
36076.1,525.417897,175.471308,56.1121115,26.3
36076.2,520.519996,165.044554,62.7378529,26.3
36076.3,520.589339,165.945131,53.6069109,26.3
36076.4,520.50871,170.083697,60.5810891,26.3
36076.5,521.467744,175.401887,56.2348639,26.3
36076.6,525.087654,166.160836,54.5746707,26.3
36076.7,526.487861,154.675532,69.6324513,26.3
36076.8,524.671514,146.877961,77.8408486,26.3
36076.9,526.608128,157.011557,64.6969948,26.15298013245247
36077.0,525.378848,160.530591,69.3651011,26.005960264904942
36077.1,532.478403,169.316918,60.8090551,25.85894039735741
36077.2,542.62459,157.813212,50.9904936,25.711920529809884
36077.3,542.47825,137.65972,62.8294919,25.564900662262353
36077.4,532.103977,154.202778,49.4809674,25.417880794714826
36077.5,517.686708,160.063647,46.4265628,25.270860927167295
36077.6,509.679257,150.107944,56.2169538,25.123841059619764
36077.7,510.274154,137.653022,59.5016728,24.976821192072236
36077.8,514.59572,116.225789,51.4357669,24.829801324524706
36077.9,527.365021,98.8400525,61.7860887,24.682781456977178
36078.0,522.873675,97.7685784,53.0214127,24.535761589429647
36078.1,523.012287,108.932385,48.9284237,24.388741721882116
36078.2,520.606126,118.369536,44.2967391,24.24172185433459
36078.3,505.557277,95.0560494,51.8727541,24.094701986787058
36078.4,495.281207,78.1853381,64.2581898,23.94768211923953
36078.5,502.323205,69.9453216,65.3359064,23.800662251692
36078.6,503.475557,60.7715015,57.579826,23.65364238414447
36078.7,489.327602,42.797869,59.0501205,23.50662251659694
36078.8,492.879633,31.8390341,62.6497584,23.35960264904941
36078.9,477.672458,11.1192389,62.829396,23.212582781501883
36079.0,464.374649,-12.707501,67.9995374,23.065562913954352
36079.1,462.570329,-36.1751669,67.269839,22.918543046406825
36079.2,450.730459,-32.7685833,67.1400248,22.771523178859294
36079.3,437.431868,-35.7501242,62.297943,22.624503311311763
36079.4,430.774751,-26.2065002,60.5710877,22.477483443764235
36079.5,420.716889,-36.5903149,56.6802814,22.330463576216705
36079.6,413.164786,-41.0124295,49.1739234,22.183443708669177
36079.7,411.215683,-54.7209763,47.4099316,22.036423841121646
36079.8,410.242814,-76.2624968,49.0951649,21.88940397357412
36079.9,400.462704,-86.1665282,47.1855107,21.742384106026588
36080.0,398.397253,-95.8557755,38.9213788,21.595364238479057
36080.1,382.173901,-117.532404,43.3762142,21.44834437093153
36080.2,375.961192,-140.017779,40.7278828,21.301324503384
36080.3,368.742741,-142.78787,44.2693824,21.154304635836468
36080.4,356.971519,-153.284673,44.4941929,21.00728476828894
36080.5,345.626913,-165.671498,40.1759968,20.860264900741413
36080.6,333.223826,-191.185751,45.9439102,20.713245033193882
36080.7,316.385036,-210.619836,50.1940473,20.56622516564635
36080.8,298.628609,-192.984109,46.7623351,20.419205298098824
36080.9,289.140424,-172.696972,36.6529229,20.272185430551293
36081.0,278.365154,-170.95603,32.6482866,20.125165563003765
36081.1,267.931966,-166.908404,23.7707263,19.978145695456234
36081.2,258.320163,-194.036566,40.5026895,19.831125827908703
36081.3,250.114359,-191.042517,33.2078759,19.684105960361176
36081.4,240.173613,-196.47296,34.5113554,19.537086092813645
36081.5,222.969119,-193.75629,38.0890421,19.390066225266118
36081.6,205.739255,-203.47485,37.5616297,19.243046357718587
36081.7,190.31468,-190.136853,20.4066281,19.096026490171056
36081.8,180.084038,-197.823963,29.9318286,18.94900662262353
36081.9,179.62229,-191.996322,28.4143718,18.801986755075998
36082.0,165.96765,-182.515232,28.4699775,18.65496688752847
36082.1,156.078899,-189.242053,31.7417502,18.50794701998094
36082.2,149.139113,-199.845275,31.395374,18.360927152433412
36082.3,143.399366,-201.404465,28.2501364,18.21390728488588
36082.4,139.925926,-229.191859,30.0963623,18.06688741733835
36082.5,133.134567,-227.402312,32.1120644,17.919867549790823
36082.6,123.393211,-213.386349,21.9747674,17.77284768224329
36082.7,114.061569,-206.840514,27.7957836,17.625827814695764
36082.8,111.616957,-178.430009,15.186113,17.478807947148233
36082.9,94.8814953,-174.653528,9.41369998,17.331788079600706
36083.0,73.6687041,-179.764811,14.6093683,17.18476821205317
36083.1,76.1157134,-177.217156,2.18932778,17.037748344505644
36083.2,79.1603094,-167.803435,2.42559871,16.890728476958117
36083.3,66.7611369,-161.100055,10.5634459,16.743708609410586
36083.4,65.0615712,-163.305328,6.8650061,16.596688741863055
36083.5,54.7701478,-176.224287,3.25020152,16.449668874315527
36083.6,47.3768498,-182.808284,15.7342796,16.302649006768
36083.7,46.6164973,-177.25899,10.6980386,16.15562913922047
36083.8,36.7325277,-182.513096,12.9081541,16.00860927167294
36083.9,31.0636415,-175.670118,9.58670354,15.86158940412541
36084.0,22.2033595,-165.610759,4.72989129,15.71456953657788
36084.1,17.6944277,-141.251098,-7.56996932,15.56754966903035
36084.2,18.0340323,-134.498569,-1.48787036,15.420529801482822
36084.3,15.8623925,-106.189816,-10.8079622,15.27350993393529
36084.4,8.8960751,-97.0406086,-40.5517439,15.126490066387763
36084.5,0.289573305,-90.2592441,-30.160777,14.979470198840232
36084.6,-11.5619527,-94.0191444,-22.7191867,14.832450331292703
36084.7,-13.026473,-86.2638596,-25.8910895,14.685430463745174
36084.8,-14.6990238,-94.5648645,-17.1122549,14.538410596197645
36084.9,-7.79890406,-81.1844545,-40.7263915,14.391390728650116
36085.0,-16.4189317,-112.068948,-27.5118736,14.244370861102585
36085.1,-24.9441196,-117.38345,-20.2232482,14.097350993555056
36085.2,-30.7896978,-100.63985,-39.7217743,13.950331126007528
36085.3,-43.3216957,-83.8419463,-37.8652514,13.803311258459997
36085.4,-39.1133365,-65.3925984,-44.8900728,13.656291390912468
36085.5,-53.282466,-54.7616201,-45.9192663,13.509271523364937
36085.6,-60.5949971,-56.2766468,-43.8319439,13.362251655817408
36085.7,-51.54051,-65.3751433,-34.8101651,13.21523178826988
36085.8,-52.6693379,-58.0044565,-39.4182712,13.06821192072235
36085.9,-52.5645501,-42.9770409,-56.9258864,12.92119205317482
36086.0,-51.9330062,-34.6925868,-48.4529766,12.77417218562729
36086.1,-64.6178128,-29.6718676,-47.2768127,12.627152318079762
36086.2,-69.68829,-37.2633424,-49.3045594,12.480132450532233
36086.3,-75.5261853,-49.2417446,-36.8824967,12.333112582984702
36086.4,-78.9476812,-44.0030985,-36.1812431,12.186092715437173
36086.5,-86.2003196,-32.2547567,-41.8595042,12.039072847889644
36086.6,-93.281334,-47.5764427,-32.0172082,11.892052980342115
36086.7,-98.553412,-45.3243308,-27.6801255,11.745033112794586
36086.8,-99.1335781,-45.8592299,-33.0287881,11.598013245247055
36086.9,-96.394618,-30.9469736,-35.7907801,11.450993377699527
36087.0,-95.7542849,-18.9230233,-42.4276784,11.303973510151996
36087.1,-99.1622755,-19.8725152,-44.5259245,11.156953642604467
36087.2,-97.9155486,-6.95290715,-43.2407073,11.009933775056938
36087.3,-107.60855,-3.77513838,-32.3102074,10.862913907509407
36087.4,-110.953189,3.74235651,-48.0311421,10.71589403996188
36087.5,-111.457943,11.0376622,-43.951257,10.568874172414349
36087.6,-114.041854,33.0380763,-64.7959974,10.42185430486682
36087.7,-108.567354,53.476742,-76.7945893,10.274834437319292
36087.8,-108.369209,63.0633436,-73.8290301,10.127814569771761
36087.9,-106.924352,68.9228462,-78.7667368,9.98079470222423
36088.0,-117.208633,74.7658307,-81.4067217,9.833774834676703
36088.1,-123.415334,69.8270593,-78.799231,9.686754967129172
36088.2,-124.584375,89.5850347,-79.1484198,9.539735099581645
36088.3,-138.689521,102.183491,-86.1616865,9.392715232034114
36088.4,-144.16727,112.371233,-87.0228218,9.245695364486583
36088.5,-148.494988,132.836581,-95.9288625,9.098675496939055
36088.6,-157.2143,139.501701,-102.357754,8.951655629391528
36088.7,-152.799417,138.760348,-101.902894,8.804635761843993
36088.8,-157.48988,124.327898,-85.4555188,8.657615894296466
36088.9,-157.665965,124.594761,-88.7892711,8.510596026748939
36089.0,-156.682607,142.344075,-86.6139925,8.363576159201408
36089.1,-161.426685,161.949984,-99.1198269,8.21655629165388
36089.2,-171.246917,149.030953,-102.983839,8.069536424106346
36089.3,-178.056937,135.292085,-96.3414761,7.9225165565588185
36089.4,-178.722244,133.008878,-98.2896052,7.775496689011291
36089.5,-190.303038,144.738992,-107.622891,7.62847682146376
36089.6,-191.761822,159.208418,-93.1811798,7.481456953916233
36089.7,-202.836205,174.652296,-85.2216861,7.334437086368698
36089.8,-206.513415,210.429283,-111.914169,7.187417218821171
36089.9,-212.490015,220.983261,-103.718172,7.0403973512736435
36090.0,-220.220162,220.471778,-101.957665,6.893377483726113
36090.1,-216.067017,224.35071,-99.9407615,6.746357616178585
36090.2,-206.980767,261.813195,-120.89382,6.599337748631054
36090.3,-210.462485,270.371852,-126.894446,6.452317881083523
36090.4,-212.788324,282.242356,-138.621557,6.305298013535996
36090.5,-231.866368,280.491988,-125.106145,6.158278145988465
36090.6,-228.623505,295.062354,-133.464052,6.011258278440938
36090.7,-238.951492,323.302657,-148.109547,5.864238410893407
36090.8,-244.915404,332.242376,-147.192987,5.717218543345876
36090.9,-253.459781,303.717328,-130.930136,5.570198675798348
36091.0,-254.152035,292.371471,-128.490115,5.423178808250821
36091.1,-247.858255,301.846422,-132.809989,5.27615894070329
36091.2,-246.284561,282.5483,-126.514288,5.129139073155759
36091.3,-256.637157,303.635389,-136.433632,4.982119205608228
36091.4,-260.832588,317.310545,-140.284898,4.835099338060701
36091.5,-259.837661,327.108268,-153.280907,4.688079470513173
36091.6,-257.835864,305.14563,-146.152691,4.5410596029656425
36091.7,-257.05076,307.218619,-133.14064,4.3940397354181115
36091.8,-263.481246,287.491548,-122.031406,4.247019867870581
36091.9,-266.13489,261.731351,-122.360117,4.1
36092.0,-273.701073,231.739097,-103.753045,4.1
36092.1,-261.519768,246.525291,-116.140001,4.1
36092.2,-253.655332,277.356644,-132.0708,4.1
36092.3,-267.497908,260.153317,-116.494039,4.1
36092.4,-266.876317,257.647991,-111.473915,4.1
36092.5,-263.733633,263.200183,-116.059224,4.1
36092.6,-260.435981,246.052767,-123.859672,4.1
36092.7,-259.200651,230.220821,-115.872779,4.1
36092.8,-266.813487,226.42734,-112.678416,4.1
36092.9,-264.708681,210.557673,-102.347137,4.1
36093.0,-265.787223,193.191881,-94.3594381,4.1
36093.1,-274.332656,191.032667,-90.531499,4.1
36093.2,-272.7664,177.850619,-83.3711954,4.1
36093.3,-266.015094,175.429963,-75.8840423,4.1
36093.4,-265.927684,174.655725,-85.5874588,4.1
36093.5,-269.741473,187.632942,-91.7989044,4.1
36093.6,-271.459716,221.541484,-105.28321,4.1
36093.7,-285.529255,245.059483,-123.692209,4.1
36093.8,-286.90269,258.860246,-122.848901,4.1
36093.9,-286.272817,239.26224,-108.511924,4.1
36094.0,-274.950471,245.345487,-114.023055,4.1
36094.1,-267.451862,211.012945,-106.530346,4.1
36094.2,-256.202539,180.832686,-106.889733,4.1
36094.3,-266.006833,154.901538,-89.505123,4.1
36094.4,-278.156355,143.030433,-74.8608615,4.1
36094.5,-282.656024,128.890094,-73.0767114,4.1
36094.6,-291.779357,125.194326,-79.8682267,4.1
36094.7,-288.551749,128.141888,-70.5106145,4.1
36094.8,-275.306972,135.327501,-80.807752,4.1
36094.9,-265.017546,128.374525,-82.3625016,4.1
36095.0,-262.367185,128.01329,-85.0154428,4.1
36095.1,-266.859122,137.600328,-93.6477273,4.1
36095.2,-255.449478,157.004129,-96.7290369,4.1
36095.3,-258.328461,114.378243,-84.614672,4.1
36095.4,-264.192565,115.013421,-80.9888943,4.1
36095.5,-266.484681,126.651648,-97.4447299,4.1
36095.6,-271.168189,134.668061,-102.565797,4.1
36095.7,-276.924314,116.927,-96.4768877,4.1
36095.8,-285.075543,83.2344382,-87.0330131,4.1
36095.9,-284.349398,61.8939821,-79.1294338,4.1
36096.0,-274.295885,59.4155037,-77.0759657,4.1
36096.1,-278.769243,62.7590811,-86.0954029,4.1
36096.2,-271.707892,66.9557503,-82.2209355,4.1
36096.3,-266.726008,86.0092493,-80.2260205,4.1
36096.4,-274.15734,109.434949,-91.6013723,4.1
36096.5,-269.137176,128.000076,-91.5494714,4.1
36096.6,-277.089312,118.234484,-92.8116354,4.1
36096.7,-274.828945,100.001945,-92.3474717,4.1
36096.8,-276.235541,71.9132664,-74.8575088,4.1
36096.9,-278.323237,65.7774298,-62.874791,4.1
36097.0,-275.51424,82.966069,-79.5290602,4.1
36097.1,-274.77549,102.909611,-93.1067492,4.1
36097.2,-271.055715,100.438484,-86.3185687,4.1
36097.3,-282.026696,95.0854471,-83.0462261,4.1
36097.4,-289.606167,85.8697262,-71.878729,4.1
36097.5,-280.629431,86.5449132,-81.8579529,4.1
36097.6,-291.277308,83.3299256,-84.1932395,4.1
36097.7,-287.568429,82.8766067,-80.5132134,4.1
36097.8,-287.960919,77.9076605,-70.543555,4.1
36097.9,-291.646285,77.6147975,-78.0169455,4.1
36098.0,-294.649044,82.519285,-78.7285479,4.1
36098.1,-290.088584,86.1087794,-84.6581926,4.1
36098.2,-283.771598,82.3651435,-84.1104208,4.1
36098.3,-277.766985,77.330093,-86.9601792,4.1
36098.4,-270.253936,84.132995,-90.6356502,4.1
36098.5,-265.382224,97.2803289,-96.6468326,4.1
36098.6,-268.580322,95.6807724,-91.5403308,4.1
36098.7,-268.068128,94.5540001,-88.77002,4.1
36098.8,-277.985196,83.373325,-86.6733063,4.1
36098.9,-281.209525,74.0351737,-85.1195213,4.1
36099.0,-280.166437,68.8381867,-79.5442546,4.1
36099.1,-277.988019,65.6190609,-78.9897298,4.1
36099.2,-271.703225,98.2301312,-99.7717223,4.1
36099.3,-265.92516,116.651131,-107.628112,4.1
36099.4,-273.443262,138.70222,-117.183314,4.1
36099.5,-271.723368,165.684798,-120.825553,4.1
36099.6,-266.738717,188.744898,-116.656167,4.1
36099.7,-268.839162,204.709351,-124.30205,4.1
36099.8,-260.369244,227.881503,-134.854739,4.1
36099.9,-263.298371,245.64968,-134.300588,4.1
36100.0,-267.143016,265.088561,-150.203575,4.1
36100.1,-266.145144,270.051018,-144.924195,4.1
36100.2,-269.581132,290.04138,-148.509895,4.1
36100.3,-270.480506,275.521205,-144.549861,4.1
36100.4,-268.269136,268.745628,-142.31888,4.1
36100.5,-265.40467,294.644943,-145.756975,4.1
36100.6,-261.109403,304.204991,-159.460741,4.1
