Time_s,Bx_nT,By_nT,Bz_nT,zAut_m,zTrue_m
44.1,-15.8378499,-131.402157,80.5788591,15.2,15.2
44.2,-19.5435917,-121.224866,69.4084742,15.2,15.2
44.3,-32.5031721,-135.699718,89.7137731,15.2,15.2
44.4,-25.1877858,-133.43075,86.827617,15.2,15.2
44.5,-19.2045505,-136.435388,95.5003085,15.2,15.2
44.6,-16.3883065,-135.050926,104.176865,15.2,15.2
44.7,-15.067287,-119.158762,99.6707899,15.2,15.2
44.8,-19.5469702,-100.99855,90.9871505,15.2,15.2
44.9,-15.4837317,-113.51465,103.207663,15.2,15.2
45.0,-31.2673386,-125.292407,108.981002,15.2,15.2
45.1,-33.8819281,-105.916199,101.724596,15.2,15.2
45.2,-36.8124961,-68.1809558,92.656901,15.2,15.2
45.3,-36.5619273,-68.5347993,94.462877,15.2,15.2
45.4,-35.3910245,-66.1211913,89.2517674,15.2,15.2
45.5,-36.1908394,-101.546477,99.8526089,15.2,15.2
45.6,-35.3646684,-115.517694,110.640859,15.2,15.2
45.7,-32.9688074,-130.522964,102.334507,15.2,15.2
45.8,-36.1944178,-139.850759,105.999364,15.2,15.2
45.9,-40.5201394,-158.622418,121.296857,15.2,15.2
46.0,-43.1293505,-143.904725,115.913378,15.2,15.2
46.1,-38.5323311,-143.123018,119.183845,15.2,15.2
46.2,-44.0467477,-127.139332,109.784791,15.2,15.2
46.3,-40.6446207,-95.1130381,93.5590213,15.2,15.2
46.4,-33.2030459,-75.4717207,84.6678289,15.2,15.2
46.5,-33.063268,-95.9309092,92.5524267,15.2,15.2
46.6,-29.5407817,-96.0528267,83.2339563,15.2,15.2
46.7,-25.6193981,-75.312212,74.3872043,15.2,15.2
46.8,-14.1692729,-93.7714313,79.6131414,15.2,15.2
46.9,-8.53869347,-108.785524,77.5766025,15.2,15.2
47.0,-14.8231786,-101.663182,77.6336305,15.2,15.2
47.1,-16.8429145,-109.736845,80.0861681,15.2,15.2
47.2,-20.8282064,-124.455719,81.7832491,15.2,15.2
47.3,-21.8172508,-134.481167,79.7029274,15.2,15.2
47.4,-10.0685997,-123.634266,85.2400263,15.2,15.2
47.5,-8.36855231,-112.355829,78.9965642,15.2,15.2
47.6,-18.0358138,-115.95222,81.002085,15.2,15.2
47.7,-16.8514723,-101.611529,87.2045004,15.2,15.2
47.8,-28.0790861,-92.7858071,82.7800502,15.2,15.2
47.9,-27.7702391,-105.879696,93.4070114,15.2,15.2
48.0,-26.0254602,-100.537344,86.948019,15.2,15.2
48.1,-25.3776159,-70.1379266,66.3568406,15.2,15.2
48.2,-23.99466,-75.964632,68.7626798,15.2,15.2
48.3,-27.9572484,-76.9077556,75.570174,15.2,15.2
48.4,-22.3627507,-49.6345373,64.4633838,15.2,15.2
48.5,-16.7998132,-59.7621661,67.7142817,15.2,15.2
48.6,-20.240431,-78.5715201,69.9088447,15.2,15.2
48.7,-26.9421659,-97.1032567,77.0726383,15.2,15.2
48.8,-25.6011674,-110.279211,92.794542,15.2,15.2
48.9,-23.1212831,-131.240285,94.7371748,15.2,15.2
49.0,-16.7880467,-136.369639,101.291575,15.2,15.2
49.1,-12.6945381,-132.908573,89.1675268,15.2,15.2
49.2,-15.0539112,-104.482953,69.801723,15.2,15.2
49.3,-22.5621624,-71.8322891,49.6283023,15.2,15.2
49.4,-25.1198095,-73.5159736,56.4412339,15.2,15.2
49.5,-21.7441619,-88.6692932,67.7276993,15.2,15.2
49.6,-19.9849551,-109.721754,71.6147877,15.2,15.2
49.7,-22.1020955,-172.372924,95.3875112,15.2,15.2
49.8,-15.1813952,-176.985898,92.1469228,15.2,15.2
49.9,-8.24303603,-132.921583,70.628207,15.2,15.2
50.0,-10.3095586,-114.201802,65.2496427,15.2,15.2
50.1,-12.0895329,-112.771066,75.7210597,15.2,15.2
50.2,-15.3138255,-102.032783,57.9992293,15.2,15.2
50.3,-11.8027498,-97.0006682,57.6213163,15.2,15.2
50.4,-12.3113447,-61.280608,56.7532171,15.2,15.2
50.5,-22.2856477,-73.733215,48.4929881,15.2,15.2
50.6,-22.7931332,-95.0781423,51.0117739,15.2,15.2
50.7,-32.8540636,-123.69907,67.3692898,15.2,15.2
50.8,-18.0908779,-151.696974,67.5905395,15.2,15.2
50.9,-20.2273429,-174.180539,80.6138559,15.2,15.2
51.0,-23.7904506,-189.165798,91.0339323,15.2,15.2
51.1,-30.1231338,-187.882258,69.3076408,15.2,15.2
51.2,-23.7602087,-175.481132,70.0821752,15.2,15.2
51.3,-38.4471451,-163.667636,62.2171451,15.2,15.2
51.4,-17.4239011,-165.857818,48.1667364,15.2,15.2
51.5,-5.57274031,-185.761575,56.3277505,15.2,15.2
51.6,-15.2560655,-212.799571,82.4567959,15.2,15.2
51.7,-17.049755,-214.497405,66.6697833,15.2,15.2
51.8,-25.2814688,-219.752665,73.7250406,15.2,15.2
51.9,-21.3843347,-194.986155,60.9952531,15.2,15.2
52.0,-27.8733377,-180.23495,51.3061281,15.2,15.2
52.1,-34.1259124,-191.273283,51.9290765,15.2,15.2
52.2,-28.1145481,-202.988787,65.7497507,15.2,15.2
52.3,-16.4264983,-214.56308,65.6224383,15.2,15.2
52.4,-11.619127,-228.496056,68.6894938,15.2,15.2
52.5,-12.4622337,-236.828674,74.138215,15.2,15.2
52.6,-16.778639,-226.529838,69.7717689,15.2,15.2
52.7,-14.4101062,-232.037201,63.6722745,15.2,15.2
52.8,-14.5147363,-242.632432,64.691439,15.2,15.2
52.9,-13.3758653,-220.136165,50.4464713,15.2,15.2
53.0,-8.97280023,-199.852129,38.0620518,15.2,15.2
53.1,-5.42894489,-171.683088,25.1078959,15.2,15.2
53.2,-28.06887,-160.048013,28.7691933,15.2,15.2
53.3,-20.3961511,-154.18535,8.97437051,15.2,15.2
53.4,-19.9678839,-170.453048,20.4350851,15.2,15.2
53.5,-18.2173416,-182.851885,27.5128599,15.2,15.2
53.6,-23.0469185,-203.362417,18.8980657,15.2,15.2
53.7,-26.1652082,-199.725279,21.3427697,15.2,15.2
53.8,-29.9781287,-219.730086,-5.45421147,15.2,15.2
53.9,-42.2200344,-222.576147,-9.04671289,15.2,15.2
54.0,-42.5969588,-224.091031,4.07597073,15.2,15.2
54.1,-52.2514259,-258.213658,14.3662898,15.2,15.2
54.2,-56.7683189,-294.310269,29.7267291,15.2,15.2
54.3,-43.526959,-312.932584,42.9213111,15.2,15.2
54.4,-43.4117916,-310.925794,40.3508837,15.2,15.2
54.5,-28.3401999,-303.22292,28.4925142,15.2,15.2
54.6,-23.971198,-301.281807,38.0114804,15.2,15.2
54.7,-37.2892867,-295.676986,35.8241833,15.2,15.2
54.8,-47.7816734,-302.952368,39.7239265,15.2,15.2
54.9,-38.8624328,-321.147603,49.0453145,15.2,15.2
55.0,-38.1327996,-324.319937,56.1818187,15.2,15.2
55.1,-36.8272478,-319.014919,52.7679476,15.2,15.2
55.2,-42.0521807,-309.889573,60.4089276,15.2,15.2
55.3,-36.6485899,-284.984886,41.3597162,15.2,15.2
55.4,-20.428523,-262.903708,40.1739691,15.2,15.2
55.5,-17.3436653,-248.455301,49.3886511,15.2,15.2
55.6,-23.0417901,-276.299014,42.0325062,15.2,15.2
55.7,-28.7104055,-283.388171,40.4231684,15.2,15.2
55.8,-27.3346919,-277.76861,38.0783808,15.2,15.2
55.9,-29.2705322,-286.346278,38.2200564,15.2,15.2
56.0,-31.8151634,-289.229263,34.9321836,15.2,15.2
56.1,-33.9246701,-300.674649,46.6446079,15.2,15.2
56.2,-35.3366118,-307.593186,44.9514068,15.2,15.2
56.3,-24.8747403,-262.587887,25.4108247,15.2,15.2
56.4,-18.8148946,-254.574929,25.8589151,15.2,15.2
56.5,-22.5781399,-260.028741,24.8658042,15.2,15.2
56.6,-30.4198724,-242.115652,8.3422986,15.2,15.2
56.7,-28.1516567,-253.746751,12.3091955,15.2,15.2
56.8,-29.8589751,-276.75342,22.895437,15.2,15.2
56.9,-18.3536061,-280.89995,16.7200237,15.2,15.2
57.0,-29.587914,-304.334667,47.9292135,15.2,15.2
57.1,-33.2202986,-297.632726,53.7145254,15.2,15.2
57.2,-36.4719287,-285.142315,38.6835653,15.2,15.2
57.3,-34.9744477,-285.226168,39.3214286,15.2,15.2
57.4,-31.412646,-271.009943,38.3024368,15.2,15.2
57.5,-31.5946215,-270.793262,24.1532666,15.2,15.2
57.6,-29.678702,-235.666239,8.98580238,15.2,15.2
57.7,-52.8909167,-230.217212,19.6140325,15.2,15.2
57.8,-52.3907596,-242.570484,24.6772663,15.2,15.2
57.9,-51.4266706,-297.355219,44.4742632,15.2,15.2
58.0,-40.1991233,-345.605838,64.1725039,15.2,15.2
58.1,-38.6925677,-371.913558,72.2725037,15.2,15.2
58.2,-25.1526975,-362.487661,67.859335,15.2,15.2
58.3,-41.4164216,-352.210975,74.5218392,15.2,15.2
58.4,-45.2604516,-355.429963,64.1615024,15.2,15.2
58.5,-33.7365383,-348.412475,61.9389743,15.2,15.2
58.6,-37.7896152,-368.783077,67.5227515,15.2,15.2
58.7,-36.0560067,-393.556252,70.3194279,15.2,15.2
58.8,-48.524324,-405.67758,81.4693348,15.2,15.2
58.9,-44.1802886,-404.869393,91.8866821,15.2,15.2
59.0,-40.8215785,-392.008888,81.8005043,15.2,15.2
59.1,-27.1605758,-340.483597,64.0030803,15.2,15.2
59.2,-32.9025341,-314.263306,60.2952608,15.2,15.2
59.3,-47.722078,-307.826549,58.8303765,15.2,15.2
59.4,-42.6833076,-301.935846,62.4865236,15.2,15.2
59.5,-37.1629531,-308.319507,65.55764,15.2,15.2
59.6,-45.6317333,-306.22258,64.3167973,15.2,15.2
59.7,-51.3159151,-301.168762,62.2645666,15.2,15.2
59.8,-52.8667707,-301.089823,63.7040152,15.2,15.2
59.9,-59.6272133,-318.172566,71.3824596,15.2,15.2
60.0,-55.0479841,-323.601657,79.0626221,15.2,15.2
60.1,-54.7128699,-325.387954,78.5854845,15.2,15.2
60.2,-60.1572082,-339.982051,80.7910309,15.2,15.2
60.3,-45.686865,-348.404002,85.2576827,15.2,15.2
60.4,-46.4544202,-349.481669,83.4503142,15.2,15.2
60.5,-43.8217394,-342.497419,77.8919088,15.2,15.2
60.6,-41.32969,-341.378603,76.1476197,15.2,15.2
60.7,-37.3612213,-334.975565,73.071283,15.2,15.2
60.8,-37.4126891,-323.204044,67.2440236,15.2,15.2
60.9,-43.0526501,-313.442017,68.5096059,15.2,15.2
61.0,-46.6994284,-336.685171,77.7320892,15.2,15.2
61.1,-40.2489477,-301.491487,52.2422908,15.2,15.2
61.2,-51.9279766,-268.45445,48.8636434,15.2,15.2
61.3,-58.9572824,-259.450533,46.4662416,15.2,15.2
61.4,-65.4120587,-256.660059,50.0084376,15.2,15.2
61.5,-42.6980138,-264.553073,42.1318924,15.2,15.2
61.6,-41.0601859,-265.495224,52.9619112,15.2,15.2
61.7,-37.0226537,-264.635695,45.3816596,15.2,15.2
61.8,-52.8344986,-240.463852,36.5108052,15.2,15.2
61.9,-50.9886701,-233.768351,44.7327164,15.2,15.2
62.0,-42.1768927,-221.23378,39.521511,15.2,15.2
62.1,-26.1093361,-201.328122,36.8686391,15.2,15.2
62.2,-18.6405746,-192.483907,23.3998443,15.2,15.2
62.3,-23.0877476,-185.108314,21.1130592,15.2,15.2
62.4,-26.7400769,-176.183844,19.6482248,15.2,15.2
62.5,-35.0959797,-166.75998,30.177813,15.2,15.2
62.6,-41.7704918,-153.480806,25.4034281,15.2,15.2
62.7,-33.5438567,-133.724919,22.6512715,15.2,15.2
62.8,-48.128783,-143.968213,31.6925813,15.2,15.2
62.9,-59.0068775,-143.707404,24.7085492,15.2,15.2
63.0,-47.2180354,-154.292902,17.1560872,15.2,15.2
63.1,-47.2035909,-164.197264,28.1464982,15.2,15.2
63.2,-45.0185333,-182.051825,22.9569611,15.2,15.2
63.3,-42.0082491,-169.141677,31.9650741,15.2,15.2
63.4,-42.9266997,-168.408227,29.1799152,15.2,15.2
63.5,-53.113541,-150.793214,17.315949,15.2,15.2
63.6,-47.3873324,-169.310827,24.6523307,15.2,15.2
63.7,-38.0061938,-172.725796,31.7845456,15.2,15.2
63.8,-34.138962,-180.952625,35.5885068,15.2,15.2
63.9,-29.2372512,-177.922802,35.5035173,15.2,15.2
64.0,-32.8970719,-158.789505,30.5999493,15.2,15.2
64.1,-33.4078312,-160.847268,24.5304128,15.2,15.2
64.2,-39.2328086,-161.832865,27.6482279,15.2,15.2
64.3,-32.0334958,-149.937788,20.988877,15.2,15.2
64.4,-33.9382774,-168.226934,24.5792297,15.2,15.2
64.5,-23.9272836,-192.964709,37.7294738,15.2,15.2
64.6,-26.804187,-205.108142,45.4994363,15.2,15.2
64.7,-29.5088917,-203.883075,38.3917492,15.2,15.2
64.8,-24.5965204,-214.540534,48.6833122,15.2,15.2
64.9,-29.4507706,-234.357639,59.5178693,15.2,15.2
65.0,-31.690957,-221.697762,57.5089226,15.2,15.2
65.1,-40.4834292,-220.953256,62.0817691,15.2,15.2
65.2,-41.9573417,-225.341489,72.0419127,15.2,15.2
65.3,-38.1080999,-223.415423,73.6157904,15.2,15.2
65.4,-40.714898,-186.317742,59.9434952,15.2,15.2
65.5,-44.5911583,-172.128986,55.3944999,15.2,15.2
65.6,-42.5134521,-154.007771,50.4123729,15.2,15.2
65.7,-48.0952286,-139.12359,54.8538191,15.2,15.2
65.8,-42.6034595,-164.29585,55.7018351,15.2,15.2
65.9,-37.7229182,-154.472332,42.4575781,15.2,15.2
66.0,-33.1154284,-146.459304,30.8828409,15.2,15.2
66.1,-25.4030584,-128.902208,17.3299218,15.2,15.2
66.2,-33.6290621,-118.695347,7.42480056,15.2,15.2
66.3,-40.7206177,-127.56006,23.2529906,15.2,15.2
66.4,-47.584532,-150.204114,39.606248,15.2,15.2
66.5,-50.8132986,-167.840273,42.933821,15.2,15.2
66.6,-47.7062356,-171.252683,40.1168653,15.2,15.2
66.7,-50.1066016,-174.451691,43.5065696,15.2,15.2
66.8,-40.3810642,-140.437122,24.8211741,15.2,15.2
66.9,-33.0994718,-111.514252,7.28700368,15.2,15.2
67.0,-25.4909435,-130.099776,11.9911393,15.2,15.2
67.1,-18.5361507,-138.461022,1.14125502,15.2,15.2
67.2,-20.3673379,-133.640319,-5.52235802,15.2,15.2
67.3,-29.4361607,-141.753237,-0.737800841,15.2,15.2
67.4,-31.9079914,-157.485855,2.24054358,15.2,15.2
67.5,-24.3228665,-173.406175,5.78537531,15.2,15.2
67.6,-22.4712071,-183.291845,13.3209337,15.2,15.2
67.7,-24.0226337,-176.653068,10.1120994,15.2,15.2
67.8,-24.6730215,-164.61268,6.20910496,15.2,15.2
67.9,-24.3697061,-150.708968,0.799925509,15.2,15.2
68.0,-26.513165,-144.635102,-2.38116936,15.2,15.2
68.1,-29.6207154,-163.178952,2.20553851,15.2,15.2
68.2,-26.6843218,-187.323898,16.6584185,15.2,15.2
68.3,-23.280266,-196.320789,13.5469318,15.2,15.2
68.4,-19.8272277,-201.456375,15.6301711,15.2,15.2
68.5,-10.4097359,-202.318718,17.9098875,15.2,15.2
68.6,3.6308247,-185.406933,1.44170188,15.2,15.2
68.7,3.8097964,-162.575068,-6.84966007,15.2,15.2
68.8,1.42947192,-161.516624,1.51974152,15.2,15.2
68.9,3.0129698,-140.770449,-6.32267723,15.2,15.2
69.0,3.83714294,-98.3584434,-17.9867403,15.2,15.2
69.1,6.34744197,-67.314127,-21.7072658,15.2,15.2
69.2,3.15293546,-62.8397437,-27.595116,15.2,15.2
69.3,0.824390538,-69.958174,-22.0298607,15.2,15.2
69.4,1.65482137,-100.14209,-13.261025,15.2,15.2
69.5,3.05017058,-130.954139,1.98775751,15.2,15.2
69.6,3.32362103,-170.262048,14.0833067,15.2,15.2
69.7,-7.26067995,-197.806288,40.2734402,15.2,15.2
69.8,-13.9729533,-207.406051,47.551632,15.2,15.2
69.9,-4.96400697,-187.606607,45.7478023,15.2,15.2
70.0,-4.00878472,-151.971019,45.2260697,15.2,15.2
70.1,-0.646009389,-123.227386,35.1957105,15.2,15.2
70.2,3.36166765,-102.955714,21.8582187,15.2,15.2
70.3,5.39725832,-98.46668,20.5394627,15.2,15.2
70.4,4.88695414,-92.5017116,12.7906461,15.2,15.2
70.5,-3.46920002,-75.2482537,13.8515117,15.2,15.2
70.6,-2.16815302,-53.4305811,10.6910209,15.2,15.2
70.7,-3.97263928,-35.7753077,0.39429582,15.2,15.2
70.8,-4.01245397,-27.8865121,-9.07969346,15.2,15.2
70.9,4.53092245,-33.9916732,-5.81796945,15.2,15.2
71.0,-3.01095783,-44.3269997,-0.291977519,15.2,15.2
71.1,-16.39334,-69.3121491,12.3517177,15.2,15.2
71.2,-13.3266166,-98.1090512,13.235517,15.2,15.2
71.3,-18.3964776,-127.195995,35.2931943,15.2,15.2
71.4,-7.45579083,-110.871329,28.5284253,15.2,15.2
71.5,-0.762138202,-126.563885,28.3500164,15.2,15.2
71.6,-2.93175533,-132.806485,20.8614978,15.2,15.2
71.7,-9.14199822,-135.433849,36.7911438,15.2,15.2
71.8,-6.56027909,-117.8034,27.7056239,15.2,15.2
71.9,-4.33331567,-133.441476,35.0169502,15.2,15.2
72.0,-1.93393136,-149.59805,33.823583,15.2,15.2
72.1,-3.56521775,-128.715919,39.1059839,15.2,15.2
72.2,-1.74566532,-119.131661,32.8456722,15.2,15.2
72.3,0.078519284,-105.246877,31.4330098,15.2,15.2
72.4,-1.31793098,-96.9172125,34.3740585,15.2,15.2
72.5,-16.9187752,-75.6331287,32.4681603,15.2,15.2
72.6,-26.9922433,-71.3430602,39.9226049,15.2,15.2
72.7,-14.2121873,-64.361377,35.7800719,15.2,15.2
72.8,-20.8853339,-96.2396057,45.8414622,15.2,15.2
72.9,-15.9587564,-87.4738049,46.4969605,15.2,15.2
73.0,-15.2126162,-83.9191218,51.1411055,15.2,15.2
73.1,-18.7161954,-63.6162339,47.2134529,15.2,15.2
73.2,-16.5112331,-48.5047065,46.0596347,15.2,15.2
73.3,-3.91833572,-48.9994027,51.0899051,15.2,15.2
73.4,-2.57702426,-38.0130944,48.772569,15.2,15.2
73.5,-13.5399431,-30.6512148,40.7950907,15.2,15.2
73.6,-23.5947963,-23.0854439,44.027343,15.2,15.2
73.7,-32.8173673,-15.1036536,51.7126035,15.2,15.2
73.8,-27.0979059,-11.0583225,44.2221293,15.2,15.2
73.9,-25.7684462,-27.6590737,49.2354541,15.2,15.2
74.0,-33.7850534,-59.3798877,58.6037466,15.2,15.2
74.1,-34.4825259,-84.0005793,71.1482946,15.2,15.2
74.2,-25.4081284,-84.1974433,82.3761233,15.2,15.2
74.3,-21.6419564,-81.1553604,73.5474478,15.2,15.2
74.4,-19.8140399,-81.9140472,75.5918129,15.2,15.2
74.5,-21.4969643,-78.9435708,76.8803463,15.2,15.2
74.6,-10.1331452,-68.196976,62.6717553,15.2,15.2
74.7,-2.45218747,-53.8324247,49.9378345,15.2,15.2
74.8,-12.8684646,-66.0959369,60.4780176,15.2,15.2
74.9,-2.51146956,-70.6946555,58.7381542,15.2,15.2
75.0,-4.04053783,-67.4936121,55.1711022,15.2,15.2
75.1,-0.0670636881,-64.3104779,54.8306434,15.2,15.2
75.2,-1.45429735,-59.6885688,53.272889,15.2,15.2
75.3,0.378412746,-54.9105415,38.3899639,15.2,15.2
75.4,2.27394742,-50.2022033,32.8856453,15.2,15.2
75.5,2.63946791,-36.2057668,31.7432497,15.2,15.2
75.6,-12.8430004,-6.07686597,20.2143989,15.2,15.2
75.7,-3.57746049,-6.66439461,30.2344831,15.2,15.2
75.8,-2.68256213,9.51578141,32.3043067,15.2,15.2
75.9,-1.75298446,7.76931196,35.1837733,15.2,15.2
76.0,-8.92592665,-6.56232486,57.0372216,15.2,15.2
76.1,-6.58110288,6.46724591,50.8623249,15.2,15.2
76.2,-15.7553859,6.60767028,30.793278,15.2,15.2
76.3,-24.5213824,22.8871643,49.7229218,15.2,15.2
76.4,-10.9604332,39.7075011,22.8099386,15.2,15.2
76.5,-7.46782362,56.7798272,10.7087095,15.2,15.2
76.6,-12.0861495,60.4811855,21.3654461,15.2,15.2
76.7,-6.2829811,90.5122628,7.76275807,15.2,15.2
76.8,-24.49151,76.2615927,12.3445674,15.2,15.2
76.9,-34.742775,35.5852822,34.991548,15.2,15.2
77.0,-17.2888603,47.4465978,28.9881212,15.2,15.2
77.1,-28.327823,66.1477302,25.5587826,15.2,15.2
77.2,-19.5247417,64.0357226,28.2106201,15.2,15.2
77.3,-14.4901406,42.7448386,29.57295,15.2,15.2
77.4,-18.9230065,28.8524156,25.9829957,15.2,15.2
77.5,-29.4839934,57.1012946,30.5345226,15.2,15.2
77.6,-28.5103093,70.1063092,28.0873097,15.2,15.2
77.7,-15.6935351,67.3940598,22.4738119,15.2,15.2
77.8,-17.079257,55.622053,23.2335471,15.2,15.2
77.9,-15.8780283,41.7690624,39.1089138,15.2,15.2
78.0,-18.0374828,46.6463768,25.2084768,15.2,15.2
78.1,-12.5149073,52.022136,37.5842641,15.2,15.2
78.2,-2.90817015,75.2153244,21.390004,15.2,15.2
78.3,3.84410788,49.4604657,26.9476501,15.2,15.2
78.4,12.1925531,44.4642949,22.5175451,15.2,15.2
78.5,7.89008347,63.2571466,16.6970094,15.2,15.2
78.6,1.37816055,63.1507806,9.86467005,15.2,15.2
78.7,-0.932390914,61.3961086,20.5248362,15.2,15.2
78.8,-0.597130322,63.9308912,20.9106232,15.2,15.2
78.9,-7.50693439,65.9547477,14.2668268,15.2,15.2
79.0,-11.9524574,80.0730782,11.636363,15.2,15.2
79.1,-16.1811971,95.4977791,-10.6683475,15.2,15.2
79.2,-19.5839081,85.8166708,-14.115564,15.2,15.2
79.3,-22.4515238,99.4069005,-7.66068438,15.2,15.2
79.4,-26.9163502,99.9636982,-5.63675152,15.2,15.2
79.5,-17.1035792,77.8175726,0.508212045,15.2,15.2
79.6,-9.49920356,59.9449896,7.91552908,15.2,15.2
79.7,-20.078144,15.6676676,39.0698438,15.2,15.2
79.8,-19.9531858,35.0749183,23.6198418,15.2,15.2
79.9,-10.4724318,22.6536472,27.9673672,15.2,15.2
80.0,-29.198102,21.1149354,27.7624419,15.2,15.2
80.1,-28.3730503,11.6990254,24.6345926,15.2,15.2
80.2,-33.265323,0.730119078,36.0441845,15.2,15.2
80.3,-23.4392833,4.35835974,36.681877,15.2,15.2
80.4,-28.8355506,15.0433274,28.0615941,15.2,15.2
80.5,-21.10836,3.10990518,19.0057435,15.2,15.2
80.6,-23.3217848,9.65140864,41.7831025,15.2,15.2
80.7,-20.9729063,37.7592333,24.1527434,15.2,15.2
80.8,-13.8605558,24.1235799,18.7597037,15.2,15.2
80.9,-19.0010047,10.1612127,33.9616575,15.2,15.2
81.0,-13.3601111,19.2172921,25.5073189,15.2,15.2
81.1,-12.0508498,9.09361887,36.9549995,15.2,15.2
81.2,-10.8612048,9.10269077,35.9088396,15.2,15.2
81.3,-8.83711762,7.91428431,27.3321109,15.2,15.2
81.4,2.80378925,1.92887287,13.6071833,15.2,15.2
81.5,6.67246825,-11.8162032,24.204693,15.2,15.2
81.6,-8.75665147,-17.045037,26.405983,15.2,15.2
81.7,-22.1971698,-6.88977418,25.5693794,15.2,15.2
81.8,-0.355370221,7.24187005,6.31993115,15.2,15.2
81.9,0.603050634,4.15363096,11.8718289,15.2,15.2
82.0,5.41132648,-28.3412966,26.1031256,15.2,15.2
82.1,2.30957472,-19.9313704,28.5576273,15.2,15.2
82.2,-6.2784197,-3.36569603,25.960441,15.2,15.2
82.3,-13.1113138,-14.2202924,37.6528881,15.2,15.2
82.4,-20.3960598,-10.9839948,36.8534785,15.2,15.2
82.5,-25.063919,-11.8105404,27.3643829,15.2,15.2
82.6,-16.3788425,-14.0682691,33.5577436,15.2,15.2
82.7,-15.4933113,-6.2574844,33.1388164,15.2,15.2
82.8,-10.5355991,24.8795336,24.8376017,15.2,15.2
82.9,-12.0554155,30.4187763,10.0081112,15.2,15.2
83.0,-7.38970373,26.2582835,14.2991771,15.2,15.2
83.1,-26.945377,23.7397613,-1.1043907,15.2,15.2
83.2,-18.9374339,13.5188385,9.58329236,15.2,15.2
83.3,-10.806905,5.6150246,6.00172761,15.2,15.2
83.4,-16.2907128,16.175668,-5.41344117,15.2,15.2
83.5,-13.9195721,25.1428187,-2.83939882,15.2,15.2
83.6,-16.4218936,40.1289996,-5.90289685,15.2,15.2
83.7,-5.53401618,52.8617478,-24.25742,15.2,15.2
83.8,-9.8856798,46.3220259,-2.63762261,15.2,15.2
83.9,0.11513959,43.4616589,-14.641868,15.2,15.2
84.0,-5.45809849,30.5701859,-14.7010851,15.2,15.2
84.1,-9.70107639,38.0829013,-15.3358832,15.2,15.2
84.2,-15.3178088,35.4515468,-13.3548808,15.2,15.2
84.3,-14.7183114,36.7503943,-18.1402815,15.2,15.2
84.4,-1.90704126,30.8264232,-23.4786905,15.2,15.2
84.5,-3.60877934,27.4472106,-25.3395795,15.2,15.2
84.6,-0.0316211065,47.7772745,-34.5732141,15.2,15.2
84.7,9.21705516,74.2242397,-35.4171767,15.2,15.2
84.8,8.09163279,64.5830633,-32.5874075,15.2,15.2
84.9,-9.67617344,54.1945742,-26.0107497,15.2,15.2
85.0,-19.7081184,42.520733,-22.0677712,15.2,15.2
85.1,-21.7607839,56.0999805,-27.4099004,15.2,15.2
85.2,-22.2341275,75.4512207,-42.0804497,15.2,15.2
85.3,-22.6630369,106.012353,-54.5820846,15.2,15.2
85.4,-15.3535723,98.030632,-62.3050858,15.2,15.2
85.5,-16.0739582,96.7323926,-59.2376382,15.2,15.2
85.6,-25.155472,97.1481309,-67.2663958,15.2,15.2
85.7,-27.0515079,84.7284158,-59.7280875,15.2,15.2
85.8,-14.6952733,95.6686444,-71.3075876,15.2,15.2
85.9,3.67075679,110.695544,-86.0286374,15.2,15.2
86.0,-0.62364124,132.138275,-97.0616495,15.2,15.2
86.1,3.48013015,144.701033,-108.772512,15.2,15.2
86.2,-6.43662873,139.213347,-103.538718,15.2,15.2
86.3,-19.3002518,131.186549,-98.2504841,15.2,15.2
86.4,-30.5812868,101.479096,-75.9067693,15.2,15.2
86.5,-24.4449632,63.3249007,-71.5770004,15.2,15.2
86.6,-25.2792654,15.4197106,-62.9823896,15.2,15.2
86.7,-30.9393625,15.6028765,-57.5429411,15.2,15.2
86.8,-27.3506899,21.7799292,-54.4693759,15.2,15.2
86.9,-30.8941389,-2.89650855,-46.1760541,15.2,15.2
87.0,-40.0493421,19.3553595,-54.447578,15.2,15.2
87.1,-36.6157205,48.2083746,-62.5727799,15.2,15.2
87.2,-43.9041422,73.0485525,-69.6440841,15.2,15.2
87.3,-39.8604679,105.336367,-85.2414096,15.2,15.2
87.4,-42.0640562,88.4907417,-84.3066981,15.2,15.2
87.5,-44.7084614,72.9117109,-72.5689335,15.2,15.2
87.6,-40.8162346,38.1503232,-74.0064945,15.2,15.2
87.7,-54.5816888,39.9712865,-63.7405654,15.2,15.2
87.8,-45.9554189,46.8466675,-75.9678391,15.2,15.2
87.9,-40.2008432,42.0181872,-77.7758712,15.2,15.2
88.0,-44.6832214,-2.32935295,-63.339708,15.2,15.2
88.1,-44.0347481,-40.292433,-48.4649596,15.2,15.2
88.2,-36.843966,-61.6568854,-46.5520317,15.2,15.2
88.3,-36.0092241,-59.2366759,-42.2624082,15.2,15.2
88.4,-46.1717488,-69.0257604,-30.796231,15.2,15.2
88.5,-39.163482,-65.7279939,-32.938731,15.2,15.2
88.6,-36.8243431,-61.613079,-28.8183442,15.2,15.2
88.7,-12.8109474,-44.1355969,-24.0091385,15.2,15.2
88.8,-15.3547874,-38.6184222,-30.8589337,15.2,15.2
88.9,-22.5338111,-23.3572626,-17.6145238,15.2,15.2
